,third_personal_pronoun,ON_someone,verb_conditionel,score_paticules_matches,model_DEATH,second_personal_pronoun,first_personal_pronoun_sing,liwc_émopos,model_PHYSICAL_SENSATIONS,model_BODY,score_parenthetique_matches,random,L3,first_personal_pronoun_plur,verb_indicatif_imparfait,verb_indicatif_present,ON_generic,transitivity,average_clustering,degree_average
81,0.008940838369230429,0.014131329288706185,0.009966676816965147,0.013087171760387714,0.01722625947340081,0.008832227490221462,0.041324277754562586,0.0,0.005895711887627839,0.005786385325094064,0.0,0.0,0.0,0.008547872746052839,0.0024924212886641432,0.008531958788478127,0.0060295569958786184,0.006691378180868924,0.004566936294237772,0.002875057704436282
82,0.012494717856869102,0.013131858337981006,0.008536061299964787,0.025709610834252092,0.012480719784352308,0.01290043699586143,0.005639197397977114,0.0,0.014488918983222299,0.0,0.0,0.016376863196336973,0.0,0.025998174349156526,0.005397804313184071,0.0030647730107108747,0.0,0.010038808904821055,0.0,0.003642286608616511
83,0.01753402102862795,0.011526100494277979,0.026054099811551466,0.008942750744521616,0.004390763444670787,0.02204457823311289,0.0024668131408592062,0.003801196493208409,0.0027337924142678575,0.008316913459450006,0.0,0.006252753657288851,0.0,0.015085966992502413,0.006860365830982725,0.002556978277862073,0.0,0.0037125416137278097,0.001063492367664973,0.004255142795542876
84,0.029046900295497228,0.015699687458574776,0.0113240970633924,0.015120407034642996,0.010173536577417205,0.007003866619740922,0.007993253933731466,0.01224230114556849,0.005917231649160385,0.0030587961077690124,0.0032114573788518713,0.0,0.00635238288467129,0.0025954486764967455,0.0,0.010463143653546772,0.0,0.004298151150966684,0.006475509301604082,0.003356430637029309
85,0.015196641879466673,0.01430705026226739,0.01687264179376264,0.018466999860480424,0.03287579654778044,0.008421865816848974,0.004378043919801713,0.004249299506656826,0.010417142044442393,0.014307593102256457,0.0022673874503622445,0.0,0.0045478175540144255,0.0030207485398277634,0.0034692891924642017,0.0,0.008850995843531563,0.0,0.0,0.0
86,0.01292894033715129,0.014823992033644269,0.03477841646814096,0.014832836354772252,0.018629713568836446,0.008324169472480812,0.002831602134431401,0.0029176330175250745,0.009210059490054845,0.002913192817009985,0.006768788465919594,0.004402831767996151,0.009762234050314874,0.0,0.0,0.0,0.005024049983670316,0.0033089529297625027,0.0028226542497674636,0.0024871178460307425
87,0.008610574167532225,0.018199771039808788,0.021653165249153974,0.01538914682374646,0.01999262477519612,0.007829429371282458,0.002921614408493043,0.0026230414328165365,0.0026860322865347075,0.0,0.006182242865829416,0.0017340172664262355,0.006044366933250179,0.0,0.005062208277483781,0.010433255488829066,0.0,0.002963369835789005,0.0022728931967479493,0.004144612195591132
88,0.005553333520889282,0.025408261358117065,0.020042287422654525,0.012955824081320315,0.013990312160613638,0.018605126094383497,0.0032879262895633764,0.0027452785689383746,0.0026885337214916935,0.010538473588414492,0.01349917180944855,0.008022261981541913,0.003338393121957779,0.0,0.0,0.0,0.014206637106835842,0.003450837700317304,0.005215198288361231,0.0
89,0.013683403101128836,0.008374677351365488,0.015711948131676767,0.005462689506355674,0.015539835878958304,0.004922040968512496,0.0019574114754796037,0.003883018012158571,0.0,0.0,0.012344070211518555,0.002534169931119929,0.0,0.0051135022807866325,0.0054360061765958865,0.003177079683790604,0.004356205599615351,0.005291638265053431,0.0036292230179533346,0.001696709729110201
90,0.0035544436722993854,0.02810944039871294,0.004207225516438484,0.0088751100092195,0.03299340803890179,0.01232241521651546,0.006202062201996645,0.01540054794276754,0.008341895478467146,0.006207110491891701,0.007181506515791019,0.008391001881953946,0.012045165102307999,0.0,0.0,0.002722928114235401,0.011881367600522936,0.003978725995868445,0.0037118999916128793,0.006389492343179882
91,0.0,0.019435639602442586,0.01098846992601951,0.003969972456494967,0.015035037526705616,0.0032315259460980682,0.004755816914762059,0.010589136730103442,0.01424835146528979,0.006771402752647798,0.0,0.014055188692019632,0.003558102736249567,0.008413947409329315,0.0026873928471468386,0.004281474928061167,0.003621435513719915,0.0,0.0031218184027820835,0.0016015544434388482
92,0.03061379945930093,0.014141400088556107,0.02233418392793586,0.0,0.007713270777991663,0.011690004956287641,0.0,0.009010851589031517,0.0051332479665676745,0.005126116407414278,0.009866181058343498,0.002644570199772716,0.002948155773182708,0.005373019110721845,0.002472239162307233,0.004492863186479857,0.0028953537284396595,0.005377875197368363,0.0036778097987795882,0.0
93,0.012189370110165331,0.02474026647924135,0.004979129324201495,0.017795155491679905,0.032362240864740065,0.016038034379792707,0.0021841887035407128,0.009656643088907008,0.003130213885257641,0.00599601596345504,0.0,0.005483525980574387,0.004048324932654697,0.0,0.012673999232860904,0.005227673497671883,0.005585441502432029,0.008502707921589414,0.0,0.0
94,0.025598881430303064,0.005218731746077537,0.006346426449716091,0.007223864125708741,0.011454375427992396,0.031869416356629994,0.016044751275330782,0.007242552664130927,0.0060964953154325485,0.005220931023359299,0.0028345835423097035,0.003623692483641206,0.003054085875550906,0.002888556689023972,0.004717079176567494,0.014816950146108863,0.0035954331966737913,0.0,0.0060967046767473245,0.007174530764265604
95,0.011846189852183065,0.017829824941232798,0.004452857796102762,0.019804980789000788,0.004171045013082522,0.01644300158942739,0.009285085890442132,0.0036141435789565236,0.0024613601521899296,0.0,0.006807419470821817,0.0,0.0037829859492679446,0.004283696342259645,0.00410602906346321,0.006053218414230894,0.0033197824299956336,0.0071104309965545915,0.004334324967581779,0.0
96,0.009348777797073125,0.015371284815560406,0.013106950190539162,0.01512468283918376,0.007498555435178179,0.014334941610073048,0.007784432755162321,0.01099949197183984,0.007485281916956107,0.01403937982891997,0.0023740645237267026,0.004024952662798266,0.00999279944691807,0.0012164733577519652,0.009602951508015396,0.015131080151535574,0.0,0.0068059893976897,0.0,0.004571531534194946
97,0.007816873367410155,0.00724474751468127,0.012823253435082735,0.005637683704495429,0.009278912356899432,0.007593573707155883,0.006545108155269796,0.00225143337273039,0.020926503985188912,0.0,0.0066198323443532,0.02639326727343723,0.0037995204279820125,0.0,0.004778588846325874,0.0026969619854353374,0.009676998516544699,0.0,0.0,0.0
98,0.011291703264151388,0.010337130339971435,0.0,0.017320146270717176,0.007768369326367976,0.003953828255335489,0.0027317858637931464,0.008695434277256331,0.009181606410304083,0.009660772023101649,0.007682950941845775,0.007433163579087704,0.0,0.003312600005107622,0.0,0.004602656103670597,0.007972809289582074,0.0,0.005616866643540562,0.004448992823561034
99,0.021568978782743213,0.010652194328140468,0.02093523036067684,0.0048010153723880645,0.008220454788456361,0.0,0.010841168694819011,0.00487660841597244,0.0038060800239133347,0.003171338934451343,0.013816397791107497,0.0,0.0,0.0,0.004779580929627023,0.0,0.002932891597350439,0.0,0.0027647530452037847,0.005022297743707894
