,ON_someone,model_DEATH,third_personal_pronoun,first_personal_pronoun_plur,score_parenthetique_matches,score_paticules_matches,verb_conditionel,model_BODY,model_PHYSICAL_SENSATIONS,feel_positive,L3,direct_discourse_score,ON_we,transitivity,textblob_polarity,difluencies_score,average_shrotest_path_g0,PQP_score,L2,degree_average
55,0.0941280362548371,0.10761352952796856,0.058669850286070184,0.10277108503062661,0.0,0.021872719993165816,0.07118818894472366,0.0,0.063616486325243,0.0,0.048686305580575344,0.0,0.09023288700001915,0.03559559499626492,0.0,0.0,0.0,0.0,0.0,0.0
56,0.23641787745944817,0.12276462738605112,0.05445541123041998,0.13326232594940424,0.10000016117157588,0.04866034292757445,0.0,0.0,0.0,0.025923777141825664,0.029785337321136685,0.0,0.0,0.004746614089754048,0.0,0.0,0.0,0.0,0.0,0.0
57,0.18994358105147277,0.17912678832415463,0.04913309873132047,0.0,0.0,0.18797734876185074,0.021718377778428763,0.0,0.0,0.024706610820002313,0.01421739433853545,0.0,0.03224000114034982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.19598438670773993,0.0784576690310347,0.11343513664938908,0.20917933929097196,0.05447048935722941,0.0001407889358028747,0.005460110177740232,0.0,0.021708124372413387,0.0,0.046016162350247296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.1356172314911981,0.13222741168947313,0.0971234743030647,0.13222522546498428,0.1576741442192357,0.0,0.0,0.0,0.05460417168922095,0.020135347189606186,0.022889656789664304,0.0,0.0,0.0,0.0190982475908731,0.0,0.0,0.0,0.0,0.0
60,0.13889215165864718,0.14333961107360413,0.06025385098798535,0.13892940186067784,0.0715739726380131,0.004035520397968787,0.0,0.0,0.0,0.0,0.01702723495848955,0.0,0.0,0.0,0.0,0.0,0.035308699707063976,0.0,0.0,0.0
61,0.15881321114579458,0.06831268718516227,0.21174999731551394,0.0217838945460837,0.1510129118254983,0.0,0.0,0.11856681114395738,0.0,0.0,0.0,0.13009877206297682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.1467018696769771,0.14517877018565856,0.1823706118242623,0.014728107175423477,0.15045519516224695,0.12824242268699243,0.13499218798893167,0.0,0.15351035669534757,0.0046223769318772066,0.019127535689556347,0.0,0.07798060486073505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.16920732159880647,0.2171206768452979,0.148099319879445,0.043457556760835195,0.06702685290468885,0.20007795507453388,0.0,0.13536013539207709,0.0,0.0,0.0209355760585002,0.08108953040319879,0.13300962989468754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.17032860797920735,0.05803347847437372,0.0930225608499804,0.17083382526065724,0.08974355032322119,0.04446899848231803,0.024872270461174194,0.04790356220795356,0.09896349758999991,0.017469921791972334,0.02418884677528149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.04716666051296943,0.16455090467515612,0.09323184562149006,0.12546084134759256,0.0812029586007614,0.0,0.11488980260982794,0.0,0.10969199429735274,0.002772352686719197,0.0005895607086841918,0.0,0.013488883223438575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.264908882590238,0.055884630271576356,0.1192161111676838,0.0,0.09498859530416677,0.1206327222905471,0.05410609557863819,0.0,0.08722121162253534,0.04790594462463525,0.026246796178209977,0.050169787160352766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.2018103988392698,0.15267904654704598,0.17712485988385518,0.1454294755274566,0.15902874757767052,0.10525494711961063,0.0,0.0,0.0,0.0,0.011784250113483472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.20449402361185298,0.21327729792261327,0.04560547360460279,0.0850397089519196,0.06515421009710619,0.10931680373027239,0.09675393956843815,0.0,0.0,0.0,0.015272881117523113,0.0,0.006615046136081137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.14117123251173302,0.03952604056171528,0.17647186285838165,0.07399487336778723,0.0034074234088993104,0.02401732799076766,0.0,0.0,0.0,0.05601741904709311,0.005134114113582189,0.0,0.018879845085741497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.24510939068584825,0.16228858938945392,0.1412793393454489,0.0,0.13982594664247042,0.10174487672812353,0.0,0.0,0.0,0.0,0.0,0.0,0.1169983803231382,0.0,0.026380515402534645,0.17324677486746737,0.0,0.0,0.021997911156697338,0.0
71,0.2021381929085462,0.17133307138058046,0.06765612962206344,0.0,0.13258554045342769,0.057142100330443736,0.1974139773581612,0.0,0.07699307312942766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.2603535153458198,0.06614534219211725,0.05041784694863331,0.16504767375873647,0.048685184835836295,0.1504953096016897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.22020668235173313,0.05347113089847053,0.16044218734941026,0.050760618131737135,0.0,0.08488492626193275,0.09051747973860184,0.09303394400050034,0.01625474304557292,0.0,0.0,0.007103856747881168,0.0,0.0,0.06675545492689089,0.0,0.0,0.0,0.0,0.0
74,0.17537812282535425,0.10195480143618095,0.17994818465246204,0.09993480959732867,0.0681557355369052,0.07269265897390925,0.0,0.05699492188085398,0.06727355611610907,0.0,0.0013192008292066235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06025742479888828
75,0.21198446995074197,0.13369897560220434,0.19748905967485925,0.05475865696923492,0.004949688868030851,0.07649092306103518,0.0,0.15794078244793167,0.0,0.0,0.025967288026161217,0.024966577864947815,0.0,0.0,0.030952731790705883,0.0,0.0,0.0,0.0,0.041581806266650326
76,0.1765088313855144,0.1979414898235,0.0890845404298917,0.13668946542954397,0.1051985066528336,0.12404665028144983,0.0,0.0,0.0,0.0,0.012467550917263774,0.0,0.0,0.004529140783492837,0.0,0.0,0.12194694389089697,0.0,0.0,0.0
77,0.19695306062606938,0.1709812460419859,0.3510594502698627,0.0,0.11648949571244728,0.13051741822860505,0.0,0.0,0.06065428189310387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.1255133998404015,0.05532790147148956,0.07820253852088696,0.23310579971037934,0.05415809687426049,0.14658501518165867,0.0,0.09186496442934365,0.0,0.038672074154979814,0.019383656386364374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0987873188077746,0.2427054803824314,0.06560879561157489,0.1911621587915586,0.08501786593988683,0.05208041782700305,0.0,0.0,0.0,0.0,0.021550870654892394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.28554848771159785,0.07716304741668144,0.17361658821653822,0.10869024487170452,0.13833430006215805,0.10151239931220411,0.02959936990803854,0.0,0.0,0.07636295136580848,0.013417076064337627,0.0,0.008823779037059618,0.0,0.014345821566322732,0.0,0.0,0.0,0.0,0.0
81,0.3120753286372237,0.17802227095096365,0.044926273496084884,0.08809032171519761,0.01492677703622738,0.07166149592379763,0.0,0.0,0.0,0.017705501343983614,0.0,0.0,0.0,0.0,0.0037408804476108323,0.0,0.0,0.0,0.029935436604308665,0.0
82,0.21879499192034754,0.07285993196170551,0.09926337983276975,0.10075783317517958,0.17031310395744714,0.060662387758082886,0.0,0.0,0.0,0.02484196027953844,0.0,0.0,0.0,0.0,0.0,0.006247610664911073,0.0,0.0,0.08133277749919719,0.0
83,0.2052948140984517,0.10043178554668349,0.10634109110822644,0.13511888258785712,0.07050823845281198,0.0,0.0,0.0,0.0054625396463621545,0.025920878642393577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038032059275009585
84,0.29302877202897787,0.11660030428007456,0.088552645183876,0.107539637437643,0.0,0.049879308349005655,0.0,0.0,0.038473991996044926,0.0,0.0,0.0,0.0,0.014555857264501839,0.0,0.009183518415874859,0.0,0.0,0.0,0.0
85,0.14526050311524938,0.28158391078206557,0.05570610818325421,0.044224611001458296,0.03203095587781661,0.0,0.007611453318175972,0.12783613489439413,0.010879981921049891,0.03823153571675621,0.0,0.006198391821906232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.261063748079746,0.07625599604229422,0.06251338008462615,0.12399602496007424,0.1407028660373671,0.11181276066476084,0.0,0.0,0.0,0.035864526215611564,0.0,0.0,0.0,0.0,0.004861997919811456,0.0,0.0,0.03198838403838167,0.0,0.0
87,0.24591559326549953,0.11119734578557595,0.06266412327650536,0.04035573517224221,0.10770539162201741,0.0507615377033313,0.0,0.0,0.022543104261165587,0.06473725468452941,0.010739410043496713,0.0,0.0,0.0,0.01788105069057254,0.03584575715767099,0.0,0.0,0.0,0.0
88,0.32302317554206167,0.06814643511199167,0.09308569779096192,0.0,0.05268087880825465,0.18174901031143978,0.0,0.01861413700480684,0.038930730992397224,0.0397954188358665,0.043240410801834765,0.11048737106552976,0.0,0.04489914617918352,0.010407484788430147,0.0,0.01983689213968804,0.0,0.0,0.0
89,0.19663977230002447,0.11063165201389333,0.007315301948008435,0.0937945646675973,0.008720194311583928,0.1900369589782996,0.004338096713289543,0.030349848420482498,0.04033108040848738,0.0,0.02465466573876408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.11675105501583002,0.11553660398618201,0.13682715521838648,0.04569012209293767,0.1676242417631997,0.036679091008259404,0.020244611412867663,0.0,0.0037666715624688485,0.024813954698263876,0.010505725745801744,0.0,0.0,0.07438340761766132,0.0,0.0,0.001214022419983929,0.0,0.0,0.0
91,0.11321741328994807,0.01631695131882156,0.15115986819471253,0.05250820599719858,0.10914617717032477,0.05515040759359806,0.060765799322625096,0.0,0.0,0.03165633236221369,0.005616767651264312,0.013163561944777219,0.03973684566418345,0.0,0.021906924190137154,0.0,0.019203313619883984,0.0,0.0,0.0
92,0.29940338753791795,0.027967595869796576,0.124047530382339,0.11161681339123868,0.0,0.2278108429239523,0.0,0.0,0.0,0.0,0.018193833882792172,0.0,0.06349329178306445,0.0,0.0,0.0,0.018071389483942588,0.0,0.0,0.0
93,0.2528585987983238,0.11722387798277303,0.2046500596150404,0.0,0.0676832912574823,0.1303502070718448,0.0,0.0,0.08626593481878592,0.0,0.011158419035003498,0.0,0.0,0.0,0.011737040518357302,0.0,0.0,0.0,0.0,0.0
94,0.14264664096984447,0.14110919326994237,0.13851844584105924,0.08092301727287242,0.10053403770634545,0.039678283628613885,0.020924727672958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02728588212503153,0.0,0.0,0.0,0.0,0.0
95,0.30508244735225126,0.09669458293287182,0.1248033462035827,0.08638240438058456,0.0,0.10270505555561933,0.0,0.0,0.0,0.0,0.04104403531654757,0.0,0.0,0.0053583115994497565,0.0,0.0,0.0,0.0,0.0,0.0
96,0.15319742108557055,0.029138100683726537,0.12997835802688978,0.043907408318159584,0.08525624817459329,0.09233385738434877,0.0,0.11922425267406572,0.0,0.04745949711856099,0.0189748787222068,0.08686676110517007,0.0,0.0,0.042895549697484325,0.0,0.0,0.0,0.0,0.0
97,0.17332825044297792,0.1143170791898971,0.0,0.1236012593368603,0.042030541565010654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008678438342465544,0.0,0.0,0.0,0.010092480877737044,0.0,0.0,0.0
98,0.2951439140224644,0.09940345723524321,0.07359107613251864,0.18929075483799865,0.0,0.135787072671195,0.07467312576268362,0.0,0.0,0.0,0.001640857874398636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462114269496822,0.0
99,0.2536978508443451,0.12268038835225524,0.183474386891043,0.0,0.09986061447268409,0.06523430681184726,0.15255677633067058,0.0,0.0,0.012716975880738267,0.013727500483622168,0.0553691437389239,0.012029156534848715,0.0,0.04798420587753783,0.0,0.0,0.0,0.0,0.0
