,model_DEATH,average_shrotest_path_g0,model_PHYSICAL_SENSATIONS,difluencies_score,second_personal_pronoun,ON_someone,score_parenthetique_matches,average_clustering,score_onomatopes_matches,liwc_émonég,L2,model_BODY,feel_positive,verb_participe_passe,first_personal_pronoun_sing,passive_count_norm,degree_average,score_paticules_matches,PQP_score,L3
75,0.030855273927419574,0.028481800963325726,0.02397662682847024,0.024767896085447435,0.024899258420875255,0.02232338254357292,0.02726719741902203,0.026625090106498668,0.022481247469817646,0.026846583111015412,0.013366186750633604,0.02379309681876514,0.015868796684969398,0.02784140433346097,0.02010791665633901,0.016047215002013428,0.015208404041419344,0.030909560997373558,0.023210378049712793,0.015339071507463902
76,0.04474679458279952,0.046729826731547776,0.0366024636322468,0.0441030766573619,0.03479420270845959,0.04341733484954434,0.0486027697758422,0.03694860747386365,0.043507185289782216,0.03881498780697022,0.033799135995841424,0.033143687281124885,0.037335647821747225,0.03193427988545077,0.03785693402350081,0.035289527708892404,0.037189835709963176,0.027392632428275075,0.03532364902684416,0.02729004930905691
77,0.04161965372695526,0.03592294520754269,0.038017722596035544,0.03464181957433458,0.03892790407940263,0.030469426312686496,0.03941920026184566,0.03590192974490426,0.035623615591819216,0.030526977143165056,0.03192963026142434,0.02645661205888108,0.022884457453369943,0.02406036674385066,0.031097409711149215,0.03436065769881759,0.03224784757879046,0.020231817607280156,0.02422907990984159,0.031051203610113737
78,0.051447102774028246,0.0530340159029002,0.03269436880254474,0.0477887938099106,0.03920178946900971,0.05171993744371261,0.027534797584225446,0.035491242075859686,0.03966645489970098,0.03492480147226974,0.03910852172677168,0.038937304038710534,0.03782193177518605,0.03640846994488888,0.028261672171552718,0.025225881283102485,0.0345722301120162,0.049609941672776874,0.029704260749716622,0.03654320364797631
79,0.02842468203745757,0.03489066403138875,0.028285100431587294,0.02993099897383308,0.029147585595360424,0.029379815248554937,0.025125896965768533,0.03396941989045743,0.022279081195282026,0.0359902761100403,0.026455793759976858,0.019626493087389268,0.027916035857036132,0.024464627303019824,0.021436047402494315,0.03059696416083996,0.01986033157747512,0.022206219285742967,0.022720529097285943,0.01708167932883508
80,0.052491717382253895,0.039736773978793015,0.03378817456326363,0.042657623637661964,0.05819051249850943,0.030481101730849513,0.04716355276741935,0.04007516288538492,0.038900383088290996,0.0379956213263141,0.03521407428042804,0.031008290321283834,0.03882995380792808,0.039554435565028113,0.022818778739705583,0.030503647817734545,0.027458724794999678,0.035612412928458084,0.026234081910282946,0.03454304174511661
81,0.02999038467422075,0.04425189242850529,0.03415923996921671,0.029050382163993402,0.022976615084394254,0.035429461858503035,0.03185510549818411,0.025911512308202798,0.026290840328253753,0.025905958330473572,0.025442410496726985,0.025622130953020707,0.028716094857434253,0.017958627419559097,0.02220899131786077,0.01993111112356565,0.02391952330625603,0.02617534545295693,0.027678043637437887,0.02676486322228037
82,0.03325353201883779,0.03351183690146854,0.035087492433067996,0.031097619242401908,0.028721540075053283,0.032662368628832955,0.03189821973865213,0.027036186853062947,0.03357113327923981,0.026175103506443368,0.031048984458763314,0.02686513723331045,0.026382073228709457,0.024110236672046936,0.0344805238138994,0.02144989291142617,0.026539899209234417,0.01912104019412654,0.02546959993447758,0.02904670361239581
83,0.03479932812873594,0.03765376155626583,0.031359505599815034,0.031537850058922144,0.02996348556154021,0.041165703991589114,0.029226511113844278,0.026734869634402258,0.03461346743109913,0.03393001184888078,0.03192489299859314,0.027432651497809678,0.0268537191706694,0.033098703798103445,0.02170154218042283,0.021515384728332712,0.027695438596080185,0.02663638649082481,0.029975031824667486,0.027078242136560828
84,0.0420786752599855,0.04631085558164311,0.04368398820592378,0.04335957278849214,0.03871893152015932,0.04015373374045274,0.03637680352005782,0.04283886926422038,0.03368164681671227,0.04694012263671116,0.035195760862849014,0.03169104878946703,0.03425250349056913,0.034220880090900616,0.03702861733124044,0.03840427938294347,0.02419086038898282,0.03738585820947628,0.029256318133969388,0.03534890589443274
85,0.02977423988491877,0.02880017431935139,0.027325165338933945,0.021728590432925268,0.018873382820592095,0.024045929608034408,0.026005719637330407,0.023596014135275626,0.02319463258449161,0.02650558313968983,0.017876568955721796,0.02360746174463149,0.0238453212974731,0.02249838693086022,0.022349126772671087,0.027178348426606012,0.02031438978692382,0.02338992375987076,0.02191043689255624,0.019145854884512595
86,0.047390159156529416,0.035032066599798906,0.05956121123798528,0.036847255997980534,0.04903173358417999,0.03516785516764379,0.04839103216352264,0.04323089673354996,0.04676745529675879,0.037565719861090745,0.05150094995547644,0.03545411546477448,0.038683047106714365,0.031115376497554588,0.05197677622410924,0.03289085575943737,0.04824615735831124,0.03201740273163307,0.04281309109391595,0.03988331769489244
87,0.033266700919377015,0.03285655218086731,0.03119205606647424,0.031075328845162026,0.027977033952024805,0.029701947704042678,0.02442737409873494,0.02153945884524686,0.026956002219265633,0.03155760411706535,0.021629383282333627,0.021899178293508452,0.02661763247960966,0.028482046978678094,0.021531806687887838,0.017503294147564134,0.024453535653010696,0.02163621373645821,0.02311449616963156,0.026758746926907856
88,0.025130462740075174,0.02403017527692475,0.020492091632556178,0.024217206606177443,0.019571269202073145,0.01930307624668744,0.02215422700774198,0.02201765279263451,0.01629156543690572,0.03134680410242549,0.01827350282696277,0.022137128812687548,0.0223545324678787,0.02027957178347907,0.02374290540100874,0.02260235247644961,0.019726975709029246,0.023410203819160137,0.019898133711734982,0.02289578521680477
89,0.023771797123225812,0.02538570512698747,0.022371310511600167,0.017944661098654047,0.02725768144200655,0.02334067050554349,0.021116362342078625,0.026610202296577044,0.02002136419417076,0.021277115069314654,0.022356604949863187,0.023305358400329067,0.021072021792657835,0.02056063486660568,0.012913461372722672,0.019055813581658837,0.01832398852746575,0.019961664018346,0.020449008011979804,0.014900305448442414
90,0.03765181662150149,0.0421574404238947,0.03816174191412516,0.03885803591525924,0.030606355108594968,0.04434910698262531,0.03365426122985025,0.039360589589320386,0.039076071197728164,0.030957409965790744,0.02640152697014756,0.03262998479220448,0.03058980297844002,0.02726943285514696,0.02614083774457891,0.034961106797555694,0.03538274400408869,0.03090651456332111,0.03651303333323348,0.025352798021793476
91,0.04809251369436817,0.03720267647971693,0.045248897980142325,0.04176577921817909,0.04691035985866862,0.03565480689687731,0.04507521693949538,0.03831979298030441,0.03882074740897074,0.036278166916698856,0.03648042788233558,0.03385593174406783,0.035367136568867114,0.028050440940371006,0.03154470762718747,0.03871848501403649,0.03011910665930895,0.02346636598891571,0.024971017884079995,0.03272844493070997
92,0.0377511819624566,0.03422508346463594,0.023996522749935006,0.03374067034416207,0.022446672614853128,0.03161161091476095,0.02608718832998799,0.022858342621122775,0.025170907037096266,0.02706388618000317,0.0187079923378889,0.029720329372515758,0.024317977323682287,0.028196854147574297,0.020792907930126107,0.019283148414228044,0.015675442971144468,0.03289314561503067,0.024246949411942994,0.02166990494367731
93,0.032265684445126896,0.05129262070822395,0.040326570803496525,0.03746835691760798,0.03973928439662565,0.033244722804843384,0.04068671444413181,0.04640101876588124,0.041983658396063966,0.05206954886505688,0.044330763294571106,0.03407372073984016,0.0326711337100785,0.04058859006816956,0.036023628221416054,0.04811121353644289,0.03777886534420633,0.03003194666390552,0.03738335003522414,0.031462990042256826
94,0.0294898590978061,0.026691336798510115,0.02688118400593504,0.025715696665992587,0.02343697441675451,0.029018839182783637,0.025164378580303084,0.024734956766241184,0.025704554340561684,0.03064468100622309,0.015971540424242238,0.02354311982640781,0.024712076272610472,0.027761104021397292,0.017483736839646574,0.014807926011204849,0.017011063831691126,0.03014313241340363,0.019571929259901914,0.01718433061718417
95,0.03781701942809498,0.04115826332804629,0.04494375600811943,0.037971254137369154,0.03428403193370393,0.04355256305391434,0.03796279752548358,0.03773421929472217,0.038699283954879156,0.03615372645498278,0.041214690029410736,0.03252451699266642,0.022626454831659794,0.027080994588787356,0.03933161930677282,0.030083149125100114,0.035994613119994835,0.023236962429743234,0.03679841582418464,0.034518755706180376
96,0.029865495092047403,0.03423666123154917,0.029183340849774125,0.026885616892855322,0.028295249835146093,0.029572581473831433,0.025358726971630212,0.03212947419076757,0.029010380096301847,0.029387044818494596,0.03454996341353638,0.026176739516998247,0.025488791016082733,0.029282566532687713,0.031203879739258145,0.019320637281141632,0.026514958748033602,0.030561127532931526,0.023392780751751233,0.02719449002027968
97,0.03606431875734533,0.03612050455388589,0.03712685549702046,0.030965675312573188,0.03179205838146278,0.037476027980160406,0.031060012886401055,0.03061211661400213,0.02931461155536875,0.03135649896473166,0.03302463387323063,0.03369851430316355,0.028868738610775616,0.024924866486876657,0.035261788524743536,0.03202775267055761,0.03262126032151563,0.018371105108581472,0.024682951893556442,0.03238800090035948
98,0.04771510301215551,0.04090524572075315,0.04280980872537411,0.04384551955095318,0.043637132292462626,0.04808970763167961,0.045598751553459556,0.044156108136319185,0.03944130853711581,0.03659179406727615,0.025208924693055954,0.039269984952325136,0.02837485814343913,0.024625447432211945,0.051835447564149206,0.03307648629990357,0.03181980775492855,0.02074220132349899,0.03299874034338127,0.023915910868860184
99,0.04414825182001689,0.049122589750230206,0.03915801183190035,0.040664445834990036,0.039521720118554635,0.041610170353339686,0.04460422568497775,0.04382706609912325,0.0456853028874348,0.03671200631676476,0.03761596576139403,0.024920606592463024,0.0440802415843957,0.035098284936759434,0.03668519330684908,0.024299860367543946,0.026514931379116546,0.028982454471102252,0.02144534827324344,0.03150931100691464
