,model_DEATH,model_PHYSICAL_SENSATIONS,model_BODY,degree_average,difluencies_score,L2,L3,feel_positive,liwc_émopos,average_shrotest_path_g0,ON_someone,textblob_polarity,score_parenthetique_matches,average_clustering,passive_count_norm,PE,verb_participe_passe,score_onomatopes_matches,labMT,direct_discourse_score
81,0.03159762776984522,0.009596268335822968,0.016885602169670163,0.019043246197514234,0.011246839661461613,0.0047564504295587555,0.020100485723155242,0.011045162483739355,0.003699782304465771,0.006568512260913853,0.0035864209259549784,0.005413724742829796,0.028001713276219864,0.009984590939090899,0.00298473492031917,0.003486816146100559,0.0,0.0,0.005624151974916458,0.007827713464697203
82,0.04402774322126061,0.007428184241677323,0.01764704074105248,0.010629546223208308,0.003835930954664946,0.012633582329998413,0.007554785597448548,0.008730348543884851,0.012543587404924134,0.013219780875214688,0.0027782659614458685,0.0,0.004980364434421062,0.0037432819337894527,0.0,0.0048793791433175415,0.0038464213532085215,0.0042111374735832215,0.002126303793862461,0.003349861342459918
83,0.024171511526529982,0.0053212153613567325,0.0023091730005107823,0.016379255176211395,0.010199537074193358,0.018813350868100917,0.0,0.014058149933815005,0.0,0.008215950102079659,0.016504841199455157,0.006863511538598685,0.013849971516523504,0.011217464615901309,0.00854696211560319,0.0029654586352407934,0.01093648234514209,0.0036395037708183134,0.005036885187029838,0.006998484627964597
84,0.006124359011650087,0.007412467059524105,0.018181188866496088,0.003841518441215156,0.012565153458931793,0.020372452112846072,0.004222671652212738,0.010981825028701373,0.027464735945221034,0.0074349611792713394,0.00986446504636357,0.015404297180939466,0.005310593008995057,0.004449856887261071,0.00228294604892532,0.0,0.0,0.006815298233646901,0.004077901030269762,0.008012717772119987
85,0.026578926869978498,0.029099075932210932,0.015434580551926046,0.005842432131369909,0.02512016319017856,0.004760688790120186,0.008228581002602972,0.0043552029977242165,0.02201305298460647,0.01709608021471649,0.002578215065101784,0.014237729540715616,0.002850187115371228,0.004114825665950775,0.0,0.010219307536880178,0.015617102066986265,0.004400447072461248,0.0,0.006590059775859119
86,0.02019369585889702,0.022294438152574002,0.01238286977509658,0.020529627303903304,0.008150156381539998,0.012088203399131693,0.009405781671094397,0.00852140583874037,0.010425849370347958,0.006956380860569576,0.003812292614020407,0.004745389014482498,0.0,0.002815850544720888,0.003742695808410646,0.0,0.0,0.008420749926939608,0.002442660223071774,0.006550569621225198
87,0.03051640184782445,0.025500826972847185,0.019536301391509678,0.02666229293712725,0.005683238171041012,0.0056172105536485715,0.014750307884688174,0.007236551440010466,0.004189011123031377,0.006888115538284182,0.007164305813920996,0.004728952892124653,0.007158512258591751,0.0025089920394433048,0.006755640159050625,0.0025848213834688055,0.007761785548180345,0.013030081427035232,0.0,0.0
88,0.023464219663292166,0.020354426818589375,0.0031858383701182918,0.01012298444285989,0.005054910142595569,0.01587017686634014,0.01515349872969091,0.010206906330616522,0.009801723827607932,0.01452659234404564,0.004664215456383926,0.0,0.0030424843998625877,0.0035526998446633426,0.005044122519747664,0.008886298216956974,0.0,0.003305323177327713,0.008570105909990767,0.003085231225937605
89,0.028111901058504987,0.014897653581574567,0.056320036287574725,0.03198446659014249,0.01574069553986192,0.0137323093189237,0.005467007428407667,0.006581849289281913,0.009141557109542188,0.0020370789524167773,0.0,0.0043367220660050715,0.00625295615196228,0.0,0.005391881656212112,0.0033919177390635013,0.011130509663994117,0.006217796416021885,0.007304141963521637,0.0
90,0.016424839540074274,0.007706268620677291,0.014183347403382262,0.0061009455285966395,0.00832541998103261,0.013777200277273853,0.0,0.009247758797059453,0.01180416558139647,0.004710366634341578,0.0054959160278861725,0.01423257923188309,0.0,0.01105592725177606,0.004524353875468174,0.010761611629277468,0.004055922111185888,0.0068388829535494244,0.005231310562541087,0.003037073795683681
91,0.00895262763649225,0.04584962907681863,0.0,0.0224352286135157,0.006959787483327092,0.014627773897101485,0.011570076464364925,0.006292879562824965,0.01531039720276991,0.0075003429918239495,0.008327243361001215,0.027681400001049048,0.0,0.0030811301269568513,0.0,0.010681487852707507,0.0029208507351577277,0.0,0.010180092638048031,0.0024149649340348945
92,0.043477926881363,0.009981835016515107,0.007274985577290259,0.021394365163519984,0.023073177716229108,0.014354875408113003,0.008604288342719276,0.011149297021329404,0.007029036921138565,0.011751555376996597,0.003999891107746711,0.0030476388062039995,0.00685696728962163,0.005975584767448405,0.004008296355605126,0.0,0.004704950567800548,0.00514035964058712,0.007961745390358073,0.0
93,0.007972093724956116,0.007225227156964441,0.012853533347758149,0.011509370057222744,0.017417576945076382,0.021566566870858273,0.021744542711724837,0.019956746771621212,0.012726650965710481,0.0,0.011230448003858327,0.021418393404067804,0.005238413351976001,0.0032608337675531706,0.004296755992497008,0.003482225086539984,0.0,0.003167725723236798,0.0024765490268667542,0.0025799069250933815
94,0.03490775023618093,0.0021232158342997234,0.022026066716760394,0.013641839789226652,0.00406841068342328,0.009387160475055374,0.02638496017642319,0.010607546693334972,0.0038621520362794428,0.012655632882534216,0.02415416855473692,0.0035544866807758813,0.009393625799566508,0.0016276413932597876,0.0024060680083930488,0.0,0.01171743911023562,0.0,0.003477887148968875,0.010447087107381474
95,0.038480288340710114,0.004433585733175277,0.014591318997476871,0.008789727482944727,0.018415858092096945,0.02120267615715662,0.018747583554747205,0.006159723178793987,0.006653561491829653,0.005773615360880893,0.0036445229933597155,0.009905245162546634,0.0,0.0,0.004314145540197689,0.0030624247097099794,0.0,0.012369219792385895,0.0,0.0
96,0.021174631928404176,0.014948098368632293,0.011328595233460265,0.01790920156240463,0.011776666943604748,0.014696573309600355,0.0034751784987747674,0.004486724840787549,0.0,0.008424629952448111,0.009272973664104938,0.0,0.0059379332773387425,0.0031983081142728537,0.003882438244918982,0.008607520272023978,0.004134511642158033,0.015990431043629846,0.0023492920615244667,0.0
97,0.01809430893184617,0.029148066347464918,0.006720605486072599,0.021075445511688794,0.027102400680693486,0.0021240481080797807,0.009242201801389457,0.010790376961541668,0.004862611740827561,0.0069573547871162504,0.004446700663616259,0.005024854789177577,0.010457929676398631,0.012504023588262496,0.0,0.0025755118088175853,0.0036469283504411585,0.0,0.006943185524394118,0.0046022909233967456
98,0.0,0.031058655973368644,0.003930472853903968,0.0062090923575063555,0.020535189562787614,0.030163515439722684,0.0045536725505565595,0.0,0.01068957687712585,0.003922792996590336,0.01127409802873929,0.010441515183697143,0.007894396626700956,0.00715075786349674,0.011422037939851483,0.0,0.0,0.020079675735595326,0.0,0.0025588454535851873
99,0.020170062843710188,0.02887781323275218,0.0265323267634958,0.015112405654042958,0.0,0.0022020818470045926,0.0,0.007268137830309568,0.0031139964703470473,0.007996634431105726,0.008716631661479672,0.0,0.010883319955319168,0.002578242377998928,0.005533347998435299,0.002589817027871807,0.0027004131252566965,0.0,0.010455207888347409,0.015737595781683923
