,PE,L3,difluencies_score,average_shrotest_path_g0,model_DEATH,textblob_subjectivity,feel_positive,L2,model_PHYSICAL_SENSATIONS,ON_we,first_personal_pronoun_sing,verb_participe_passe,diameter_g0,average_clustering,transitivity,LSC,third_personal_pronoun,ON_someone,score_parenthetique_matches,verb_indicatif_imparfait
16,1.4066599351110054,0.7193652448646927,1.3532170097419707,1.5028642809174992,0.6913164734607412,0.8098724990754383,0.9741791791178535,0.0,0.8765826351721,0.17816226935913157,0.24226357984508853,0.3144263627947184,0.5303455460142156,0.0,0.0,0.38373601490699766,0.14418013760042447,0.13084273210298888,0.023487509005860798,0.0319615041317458
17,1.2086774155460285,0.9854055005374321,1.6693777362722373,1.1614506119625176,1.014998218675807,0.3395908733416219,0.4467638921307007,0.37905666141331873,0.3559869349356778,1.3057197749745373,0.5773871285393172,0.0,0.6585795497895913,0.07018579815279113,0.0,1.1404288900817225,0.19731269167279183,0.4362158824582749,0.3815796333923815,0.03395752079318493
18,1.806500348610715,1.8955480736228982,0.6360644644380911,0.9645887002076741,1.1167359672724673,1.1563625291179422,0.17523183804991374,0.06747085359960157,0.33879881360589276,0.03517394901725843,0.1874246420050468,0.7728465249624565,0.010392419985934228,1.2872312771538517,0.4042031349954928,0.0652228099776664,0.007833290685114496,0.2798213479912327,0.0,0.5935691830794313
19,0.48399046253791295,0.4370726522568748,0.48932064752509885,0.5319625114790324,0.8152472736578953,1.671449342248267,2.0697632898787495,0.5130562157132154,0.2501985756780749,0.30304378751674677,0.046785380688386974,1.1145537777358223,0.24845495326839093,0.0,0.2745168140864387,0.6759056471616895,0.6817765752505217,0.35125258378816737,0.0,0.3145025334179017
20,1.2191181387642105,2.8183574236955042,0.8795687497809356,0.4335739688000946,1.01355871327999,0.6076818895216797,0.5691514195360832,0.5729128667276547,0.2798267891974046,0.276901312582672,0.28328314970469165,0.5700237863797611,0.0737856165855679,1.084417118702224,0.8238958863672872,0.0,0.18567265888755372,0.2988080331414811,0.26256258639036545,0.0
21,1.386783922135644,0.6428645910339429,1.0461866668035278,1.040821531572569,0.6217203511195687,1.0212387448529532,0.6171084990547927,0.6284152551461495,0.3484084134242667,0.3824198732119992,0.7119959628758735,0.715137599396046,0.4557613445766934,1.14889874455354,0.2049116606877267,0.36084272533264067,0.07130594632336303,0.06139567134976646,0.11842688141814779,0.12140344710006017
22,0.8853889703208139,0.21649164953145242,0.6226334685574806,2.2218306673675006,1.3008113846706133,0.6919955027161716,0.9402414584065432,0.9032857276896198,0.9651819993871106,0.7055094942099824,0.7216994221189215,0.417622917294082,1.2686855831723203,0.0,0.352295116397403,0.11055792675406297,0.16374316608919603,0.22803664188426265,0.29082887281510844,0.3324358882541748
23,0.2967014697425908,0.3908902543196966,0.7397339669224158,0.5778562555406489,0.5681693698757064,0.6510735153431999,0.532865283915968,0.9431954005766078,0.37625436441982985,0.1469936856858966,0.2006735508991499,0.48466189580458835,0.13949839238050254,0.509107080275985,0.48918610521826283,0.17475362946332346,0.10227124561448214,0.16862398288818767,0.061834095772007054,0.0
24,1.2171115706493794,1.2433555385377117,1.2985063249587836,0.841980448683115,0.52330164487731,0.28514251339921104,0.9283034618840786,0.0,0.4537121234673228,0.9024845851833443,0.8099457042426591,0.2717133061237795,0.25023914545289755,0.0,0.0,0.3463684897980066,0.4352603775128821,0.057962780968217976,0.0,0.049244325894859865
25,1.71007513177824,2.723657148948169,0.3526439998066616,1.8007216907124635,1.2463882023206183,0.306594417726241,0.0,0.5287561861620208,0.433431532606153,0.3595382640849066,0.42904134418349255,0.19495508651749865,0.9660761510459703,0.0,0.346457761280526,0.08593885399268443,0.0,0.0,0.4220024442464133,0.05005363192260558
26,0.965462055281383,0.9486133652850609,1.0504668724690878,0.47425659688337307,0.42638629377197446,1.2226392173495149,1.0848781378593928,0.9937071147076739,0.6557010768003452,0.4242558174231632,0.2384693914711223,0.5558192446128387,0.36828514514509086,0.16304663867631894,0.14269729491059177,0.3175599689203391,0.2988502927239088,0.25799370818205625,0.014879990687545232,0.1561229589567767
27,0.8240168901351104,1.5353711120507136,0.8241442569640895,0.5484187154971275,0.8724404263537139,1.0491705358151304,1.2843702457317805,0.8424111167330695,0.6469552249423088,0.13371393071247925,0.34401787380816545,0.258631530192941,0.2074745321207582,0.09253819479758005,0.3519316674735682,0.19651497427975603,0.09026765924831616,0.046091876494220675,0.17241663546420247,0.2851580726534258
28,0.2394095033470271,0.11092439905420313,0.9757040655551918,0.8996375832550273,0.8237883721740146,1.1682772055957806,1.4860828499552252,1.0754040156405418,0.406704786508663,0.4514065905707187,0.3389482278520399,0.6554281276854149,0.43674327076847647,0.0,0.4141179678101979,0.4357261819879636,0.5389729670568811,0.3160869565015118,0.45061292858881463,0.20228568674214537
29,0.1401421234376638,1.0795582033842461,0.8921925729578499,0.9594815642374349,0.4509017567788372,1.097035652978143,0.6659773609747639,0.9030770981609064,0.47841515788402167,0.42366321680612906,0.302779276056203,0.48208925408638525,0.47600583641557426,0.0,0.284658504468945,0.17144240317981072,0.19733544498038996,0.2551075410173976,0.37185547107597466,0.0
30,1.318299235287167,1.4999917503186089,0.8652666796082651,1.081552358866628,0.4603276065785237,0.44149189156880614,0.5728456872950215,1.0371256663875528,1.194897029166044,0.5846066191583392,0.344493169321323,0.5655386404639781,0.43494576066995533,0.0,0.2338281190939133,0.04366904322243502,0.24773655748385062,0.015634076748090073,0.202294761581001,0.2694621756885566
31,0.6598984224628041,0.5064925061659348,0.997045417404727,1.1991551792025033,0.5262024569779128,1.1643067725575595,1.0221898172886565,0.9683781725736073,0.7237003655822764,0.2345722189077928,0.17359627800987917,0.6085174726518721,0.42636507868839196,0.0,0.7748025374209336,0.0,0.2867146607021605,0.0021259525479685863,0.4986300072071402,0.13498069596123285
32,0.30529528268732253,0.3119779254587547,1.021611306678865,0.35866360524880314,0.6233241983471117,0.27724172506237044,0.35164715426633736,0.3525711180423371,0.45959697921031367,0.7599358621383409,0.49267098876909704,0.18144285420205758,0.3610893560558515,0.056917871056317376,0.34399388490976174,0.1757628370544553,0.25626747345755313,0.4417821015692155,0.26692548480043043,0.3385970818217773
33,0.15730821191495806,1.1170539121180605,0.8422456807633042,1.8835091878241264,1.8318014255446882,0.716843264556714,0.808284700619947,1.4292726401087343,0.6300587992205263,0.2451971395539532,0.3054553017590696,0.5781276519832446,0.27839950497588356,0.0,0.0,0.221071711524594,0.9504217724385318,0.53498630647101,0.8333910927569016,0.006990360708323383
34,1.9233191248127381,0.16275088712462077,0.7094097858939021,0.7842194892513585,0.7996396495538213,0.2437374777411546,0.16567012340621803,0.763257832589282,0.4316460054244772,0.4614549398088584,0.3007860598493808,0.4602740421098928,0.3545845690358027,0.0,0.5689312569183474,0.16819166418297354,0.14530611198724558,0.0,0.08249868974953967,0.22010888828141456
35,1.2107207462950862,0.9442964701056151,0.7864608722457668,0.9160388562222735,0.8664365055893192,0.519163332430027,1.2513934932344404,0.008651653774127722,0.6148802380874898,0.45809919177774494,0.3134070925926164,0.597874338332187,0.46261192549063535,0.0,0.18129945392972727,0.22290435756454724,0.02819442351767919,0.17509848697927038,0.18753416158836964,0.8198029573772899
36,0.0,0.9559624790477247,1.0201028712085023,0.6627091859234462,0.9879303337877078,0.7392532144983972,0.42486822661797213,0.0,0.3651954912849586,0.22592030861912765,0.45477949918701976,0.0,0.4292501837359905,0.8093887377769929,0.7299143352558893,0.3409455008901763,0.0,0.6994409049906475,0.2693967097838936,0.0
37,0.4792320672667606,0.7215644386943504,0.8874445853218693,1.1366478278451468,0.8698171334385375,1.1159310912619087,0.3563203971152917,0.5591267203242628,0.2980408042269486,0.0,0.32073083893414406,0.5089128905605877,0.358643947749026,0.4284311905193775,0.5023139095322433,0.0,0.09211987739624754,0.2136950874958271,0.40366278957982693,0.027669718902359183
38,1.162405434960837,0.22504483039266038,1.3957975098351592,1.5565048836947672,0.9423096475139199,0.8028814971070758,0.2533333914728427,0.0,1.1053959144798147,0.8034180767615258,1.2603381420196906,0.12058541204900203,0.4588143201441014,0.7041470014909381,0.1549577877453852,0.46812980430819423,0.22290464901580495,0.0,0.25265579092173795,0.22977176154375653
39,1.5470613951516134,1.1830744351205518,0.890235986388869,1.1119649656420152,0.8617157311521964,1.040483057319656,0.17054767155073638,0.0,0.46090674718912455,1.1770061525884685,0.3678219442929392,1.2311513880481952,0.5364248579757316,0.0,0.0,0.23308840887537177,0.19011806750237595,0.1277588373645095,0.24781042601892528,0.40519124275461554
40,1.4256318271891386,1.0497456868050912,1.4257805261953616,0.1999890941771711,0.8942220534975015,0.0,0.6478119107075101,0.03481055865355106,0.709724536010663,2.388980649191949,1.745496882392572,0.034312887340481116,0.5121502573377817,1.0605922772584833,0.0,0.9399237018683311,1.0831604004516888,0.3461033464742566,0.2708234745580721,0.1315271929556444
41,2.188867146067905,1.4393595240103323,0.9684195154499408,2.058942600337539,1.1994687307795908,0.870842046989381,0.37159310411672986,0.9208483630950932,0.652502198446378,1.3269868442442672,1.4397895425065053,0.1575418632671849,0.6653215296858835,0.2915965849668019,0.14326657227172498,0.47969567624369597,0.5032131198570312,0.22195668314376946,0.4120577233793257,0.5831234245829132
42,1.7153968806006976,1.045786086071529,1.3074780727721336,0.0,0.824097628024138,0.66153968906727,0.9858678007765599,0.6105654023676841,1.0074518901352676,0.8509598229739392,0.23473675687613443,0.24740386146324872,0.49544793364585243,1.827333057148564,0.46174879262242224,0.4093669217673465,0.2362070837680992,0.5831004745990279,0.007330966467523639,0.13955627205691723
43,1.453284449820281,1.2155946204957988,0.8958261766328095,0.5599966459579483,1.147876117525908,0.7670845319108259,1.1998478750210329,0.2399407768312187,0.7020710420933518,1.2544026800744523,0.7366307272882985,0.032372830753772376,0.5321234914109885,0.8883722546261582,0.1972400352893894,0.48456810342787693,0.1627713218372372,0.8034844300461604,0.23073580832999196,0.1405827477683088
44,1.8628299892731097,1.8240750254339984,1.2850469878899389,0.6563534333023642,0.7905249036692461,0.8417121360408119,0.733899536000652,0.3688799711854005,0.5641762676277364,0.9939554486368424,0.6347957938301895,0.4500154175972676,0.3665078062008862,0.8578548896437154,0.08901463997882593,0.47834218603958584,0.8753024106196735,0.123491224180504,0.06032975209898616,0.431926336766029
45,1.4535340805477834,0.5891179023563627,1.1417603803382295,1.0330550964019476,0.49644415099826905,0.9068876153678602,1.3779291530007154,0.3703038609187884,1.1198189449574707,0.19942057995993434,0.19053470261752317,0.04168070801441364,0.5216893970968184,0.5577606526825324,0.1963454776763212,0.1788964978199709,0.0,0.10636072863511453,0.044569947862784585,0.603148665301913
46,1.2302510151324435,0.24536850671711502,1.0287645061847308,0.5089820400281415,1.3431106060619982,0.8909668839559208,1.0841998469068577,1.6750519847590202,0.5375018207916742,1.1721349579181788,0.6499225096312679,0.43001860381317236,0.4623158572742881,0.7832309116960668,0.2392996360102712,0.5186930617107337,0.4484430350674825,0.7341143091248256,0.0,0.34023152006182084
47,2.143698546384052,1.8997511422941884,0.5531114053261177,1.4339875250697791,0.9595145100597341,0.018860359956582126,0.35997572202939004,0.4133226364404372,0.9633921480257231,0.8648575429631377,0.4539873259976043,0.39550949963018794,0.6951520469142719,0.0,0.04285581958453366,0.3256037382542025,0.5170258237874772,0.10841482287865098,0.17529489675291987,0.7145353481763973
48,0.8775830598025689,0.7132236700418243,0.7436860834314637,0.84852946034029,0.7922315785806692,0.8237006341734264,0.9304318314887072,0.29794852550219564,0.6353280488317341,0.34524942650783663,0.12984881318215585,0.27701600220639466,0.34532291820843036,0.0,0.3070200554583586,0.10074609967046637,0.14627889582907988,0.44287183412399295,0.15888958657822355,0.4160129326048478
49,0.5836429680218226,0.3816651108033485,1.0401587740774192,0.7262014105408839,0.7907907172352137,2.5150390056110568,1.3013362886502475,0.9396560862793008,0.6683823446694482,0.5018400773533689,0.32958572372226624,0.8209309154992116,0.4482035842016005,0.0,0.0005122912258017337,0.42212950319941844,0.6976986222722651,0.38951528940374264,0.550466207422426,0.03114081760276183
50,1.2160343427844882,1.0932328629054153,0.7281568486305555,0.9624005447918136,0.7195739058255017,0.9280024367266828,0.5569615372962985,0.0,0.6560425416469372,0.42502414194392285,0.42596667493967016,0.5238057294136909,0.33874974122225954,0.2284094416433521,0.2502522241433483,0.45741825124360747,0.013801559815408322,0.12895062408040683,0.0,0.0
51,2.698115559578709,4.041185818528441,0.8015477315021664,0.5055095045779399,1.6269722051147266,0.7292713987143508,1.0939799408767814,0.4799023158166298,0.4952960697202282,0.2107617964711621,0.0,0.27717608652528664,0.37782545208987817,0.7517468356170137,0.5192440292633642,0.0,0.04256128620960132,0.21869984230198705,0.35636840082320437,0.2580842445490808
52,0.5029837775066419,0.2807200841034225,0.8509679586591511,0.45866982314152926,0.44494613260255994,1.3838588027386582,1.1081168466530502,0.8909659825851272,1.010604145554903,0.260424614673961,0.4752670441235934,0.7365581007282817,0.19867992954563427,0.0,0.42525274077447345,0.13311801353879518,0.16318602890445014,0.012190321376660002,0.0,0.11405191130357163
53,1.1773869147869493,0.9482726909078589,0.9294962261241132,1.6327849709654834,0.8335606602660798,0.4946383693730697,0.5961758269230708,0.0,0.8586171705299096,1.3957426880502861,0.8837342576424593,0.3789876600099705,0.265154183494424,0.22204751940221254,0.04040437494486508,0.0,0.2673216333384157,0.608796581380341,0.2447476337227891,0.3571700391283054
54,0.0,0.7131601998617543,0.819777751126447,0.932177457478858,0.4674122684615298,0.9376084247350593,0.7212740325285337,0.9553641261667296,0.4506982892686925,0.257051702939741,0.20147578342076458,0.8990219410048591,0.5046207185937939,0.0,0.29946191739083444,0.14948487022966106,0.6882526168006127,0.3765203183022223,0.320382023623977,0.14958588900268174
55,1.9696589779948641,0.8015991342991132,1.249766678351849,1.0225498676195865,0.8140679680170603,0.5674440661673478,0.0,0.044347359249396194,0.48465259557968526,0.6677035422856584,0.8767193736692467,0.7527268004269743,0.20563615322643297,0.0,0.0,0.24190773542550184,0.0,0.022994060885143584,0.3763570023494361,0.03798579601055392
56,1.6811504939819784,0.0,1.5051627007498463,0.07366704433325535,1.0747810958314565,0.887320912284487,0.6706209457690242,1.197992893162664,0.48915606055741917,0.7810965106478543,0.6576687388566536,1.0842572691787855,0.40608838570029326,1.4648917258667047,0.37951618359086564,0.22216915386100683,0.2650111012851598,0.3618820080834287,0.551890895741498,0.0
57,1.8417212435570156,0.33844391387819706,0.8896523405186707,1.7052396855348835,1.255309134030397,0.5815527914350656,0.0,0.882953642739461,0.8225212311107056,0.8204301814317493,0.9477261611735234,0.9158621536262145,0.22126380265066672,0.0,0.33768475596663067,0.11289871705370014,0.4777176017647919,0.40109215527369596,0.10143515146862114,0.32117900722252857
58,1.640448946083866,0.7199663957644138,1.3689800394609601,2.0957052461199983,0.9491480286606666,0.388513218922647,0.0,0.0,0.9307936309224897,1.8700466845065014,1.3609386045383112,0.0,1.0540176028961812,0.0,0.007092818597085879,0.5089006550214745,0.25121547377101766,0.347150510869732,0.310750583150782,0.554431227368193
59,1.1244380724898053,0.398041503818747,0.7027547478111662,0.13181901640062643,0.6316255277093713,0.6545690358100739,0.6526212687515046,0.9431643194814915,0.46759230117624395,0.8041675478802854,0.3549925528580682,0.7991667054368641,0.36427452367940627,0.542777097683583,0.2027245506593772,0.2831898143857771,0.26164674773364965,0.2430859340966665,0.1209130356536541,0.043393587414332725
60,1.2944830228926807,1.6005764242033178,0.9442459487833027,0.982169049013049,0.8770826261854314,0.3795589606544022,0.3468973708282343,0.26128965646445895,0.3686166561434465,0.619085134437666,0.8577809192814921,0.10292775953963205,0.3841505869820532,0.431108823303401,0.19403902954056707,0.048251397867629886,0.0,0.3951081482860752,0.3031210721237468,0.0
61,0.0,1.30880436748569,0.5534613477450426,1.152146778419344,0.9641978684219785,0.5149070652388309,0.0,1.6648470170229759,0.32746268574814535,0.688979092219608,0.30765514942100897,0.6240023101061648,0.27198051004653023,0.0,0.1856227562645216,0.2313757596984356,0.0,0.18888075095952203,0.37519163296670593,0.0
62,0.49741629176829644,1.7671170765022022,0.548489795554815,1.2132866026488633,0.9611369002931089,0.8890481223201812,0.3584383324147086,2.523440026892391,0.39079329652335054,0.16378427797115286,0.1415192812190951,0.7967628925042348,0.03726940783652413,1.0335989692759817,0.3605337032253851,0.043612484369368175,0.15425506056479102,0.10984579246818045,0.04144262202482321,0.07458195140000543
63,0.0,0.17878383453403013,0.6655464915166396,0.6938668607141827,0.6235092315631253,0.6062161970696159,0.3270345046123414,1.0480079909858366,0.44794987477806664,0.7520078174881193,0.5868611203165399,0.5109199596769893,0.26270479286249593,0.5547866457849417,0.15166850747084998,0.3908803100654852,0.5075983677552117,0.1104730274001889,0.09923643498213393,0.49678047147157195
64,1.1001372266170957,0.45896000460239667,0.9073478195568658,0.4577563129864242,0.7298035549511946,0.6432034525943742,1.64989075170577,0.7358197010100498,0.7586108331496018,0.33418385696077835,0.0,0.12800607764240957,0.7667715234056568,0.45398207396873475,0.5047576558380497,0.45215780826026786,0.0,0.2607579540950369,0.1560374842820727,0.28707943002956265
65,1.0364189659750809,0.49550747530076233,0.6833111628461772,0.861614882461026,0.7192507880072719,1.163090155695862,1.6284625741602483,0.45787525633555487,0.7408401161993098,0.3005181228722649,0.5940543476599776,0.25462293212988024,0.5266557751133398,0.0,0.3944696949781371,0.7779757317789919,0.26255090415440824,0.13190641268087522,0.18530175685694703,0.2757526511214029
66,1.4526107880736943,1.1262087476014184,0.9705094042195586,1.107348184808373,0.41829561447602703,0.993828079301574,0.7414314929281317,0.04001612008495961,0.7078940870660702,0.20492655760714795,0.30229884600565704,0.19856225328480695,0.5501261580742035,0.052951097897278684,0.1994085677491407,0.3580074668257847,0.016351987836381556,0.05256628379772589,0.20712616383771432,0.0
67,0.8031055729810509,0.863471993281849,0.7163585465765764,0.4993321750675939,1.1584085040237602,0.8431919925263888,0.7497830414676223,0.2609823012439384,0.35076860196081905,0.8496042393846415,1.0062494063226575,0.0,0.11446434566783079,1.1123171657952884,0.0,0.09813536177321026,0.2508109911901556,0.06927922706552841,0.32437671597385803,0.16811066531371813
68,1.279622099612164,0.9168171906907358,0.6236448768190211,1.0805611153003067,0.8072703716982954,0.5273706228694856,1.002284966419423,0.5589062210986163,0.4027179521208832,0.6639835673005591,0.523658831809753,0.6614429947194931,0.3378702824631131,0.3369830093780986,0.24944842377176743,0.4850783386900318,0.3362863679855179,0.35964855526842865,0.0,0.06475586770275171
69,1.8345463728589477,1.1172515371328793,1.169539852218625,1.3424852067459068,1.408517225618371,0.4233237039525176,0.10436818581885905,0.3025157384594478,0.8280233543489945,1.208350672736764,0.5269243411076766,0.4055997520336048,0.7923982572416747,0.06293420279463534,0.49387911365454523,0.36421724180938836,0.24995979144997918,0.3034473851763325,0.009746848563595466,0.7565695051914042
70,1.5826654442882055,0.0,1.1078603668843696,0.41278486885089677,0.5978093473780556,0.8552780980860575,0.6886504059019265,1.59545193473844,0.9890252142071968,0.016168617031918554,0.2860632203865376,1.2766679685948672,0.44077883096926523,0.9839716818538976,0.2844945618670962,0.2674014048641295,0.0717339008410543,0.08928973288739725,0.33020407825947745,0.05749872762610564
71,2.074099179751552,3.6219676615355283,1.081304263258567,1.369227260927357,1.1978735312120548,0.7935526132088644,1.2050538731792186,0.0,0.4842948341456509,0.4502088105506173,0.3537487585298187,0.6718692451424804,0.5034012180209391,0.0,0.608432269480269,0.3786799797935841,0.0,0.11725774263299264,0.0,0.29339257624267556
72,1.4780186989358137,1.1910853130933752,0.7783162343894774,1.8289221837937866,0.6189868798709547,0.8214271343179983,0.45067033674577944,0.0,1.1468805583455184,0.7931856504359859,1.0944740611887411,0.0,0.9184984000240713,0.0,0.06852990391864602,0.36251612278532247,0.12711401558329405,0.07233976419596842,0.19363211629930235,0.5810771349757214
73,1.2717622847975094,2.4544763225567716,1.3148416618099188,0.5748094780687221,0.8698320888313447,0.7799066154988722,1.1442464728618922,1.0445906139314198,0.5392312453080517,0.29024638728738245,0.5900318302838896,1.036098899277353,0.16965256637174247,0.34735587724798606,0.17887905524349856,0.10836026127690421,0.31809725529049365,0.46089990093706745,0.4886659734982599,0.0
74,1.5741906505022214,0.8057034233287396,1.1661907173642778,0.12015828825489004,0.7398191651860578,0.471605124093174,0.3206359605440788,0.4287641839095694,0.5882641709351742,1.3263113643023865,0.965703555803946,0.11777884415008205,0.32490588177507534,0.5027265374426712,0.49265706588678804,0.37150200518655035,0.4174169891908164,0.24093456003482838,0.07533594757589142,0.0
75,0.07074255838076889,0.2741816402493243,0.755287127548689,1.2644938640702335,0.9284808922903688,0.19085495681936007,0.3385581655058953,0.8633881376158555,0.2961707378958913,0.8618391411553322,1.0097314747210329,0.0,0.3455123784914816,0.0,0.25913846484043257,0.0629800711652691,0.10401406246979515,0.05311617883553559,0.23953017604751276,1.0356834152955414
76,0.18448821873330307,1.279047626529538,1.0315453364132394,0.7336250183066646,1.09393309659563,1.145026472850932,1.0751679691092089,1.2834501540302994,0.4654725167137624,0.0,0.14400025561690583,0.9133310273041652,0.0,0.4383556072023522,0.6556863795396893,0.24499649774967672,0.6495310188067618,0.5618871489305525,0.7974923790115006,0.03855233003902327
77,0.787182040086385,1.498285744671154,0.6525160586811111,1.0408887980851036,1.7148036618358646,1.5646369629821442,1.1103994435905131,1.4339751071973121,0.5799805161575345,0.47583313467889,0.9646414957213815,0.4916010548270696,0.05729639568206139,0.7240854504673223,0.15821060783789412,0.065276521229491,0.8878316363457128,0.46498830127677915,0.3209653778424012,0.06048839871413656
78,0.8623511464365701,1.2704545210669436,0.878067531514697,0.0,0.8075241290551056,1.0099108931179768,1.1637413240393646,1.066786096897212,0.639874759289789,0.0,0.36121398193088244,1.0243183948026295,0.27822048772821595,1.3620968378316338,0.3725172441565918,0.020725221387464444,0.3786943377101574,0.10257122716129614,0.48264956707742035,0.046403632899391964
