,textblob_polarity,model_PHYSICAL_SENSATIONS,model_DEATH,ON_generic,second_personal_pronoun,average_shrotest_path_g0,degree_average,ON_someone,model_BODY,difluencies_score,L2,verb_indicatif_imparfait,verb_indicatif_future,textblob_subjectivity,PQP_score,direct_discourse_score,average_clustering,PE,labMT,L1
75,0.031849804791428085,0.03246576457084078,0.02522737442110799,0.030402493888415167,0.027013617203755256,0.03263140012845509,0.028020076919906618,0.02628511482594937,0.027848744547980153,0.029548973383394732,0.03411663186492587,0.02551410748428777,0.03512223671615912,0.024072659614660718,0.025452454116138255,0.02232651682284955,0.031568225371386524,0.0316386352078826,0.02938952113923863,0.02690951883811876
76,0.03596889313741453,0.04318110183444273,0.036924924156492914,0.046561325777870526,0.040799399007696656,0.03295080459693131,0.03564808536904192,0.035614679371666326,0.03678618754389743,0.03909229488288811,0.03285110410227371,0.04012725401204041,0.027248435356234012,0.028800110888707948,0.0454894927842156,0.03218856015955417,0.030227299046634862,0.026359415073781527,0.027223824110899297,0.021415605969543335
77,0.05815534542369578,0.04645476728563457,0.048807337478987446,0.040973732113005694,0.05346009955125286,0.03962998189594787,0.03892507397022925,0.03913728553912033,0.03674370078246875,0.04311477906858243,0.04064163298420636,0.030046157450283682,0.03941251174570689,0.04839748011761266,0.042573699249387593,0.045391704879617016,0.03257572887213456,0.035861300624050914,0.03476546114339895,0.0447481083041807
78,0.034345630733555295,0.03595612777984947,0.031251840788801354,0.03163051548520784,0.03487212828937128,0.03027290672426339,0.03187781869739121,0.026379792817271642,0.029449145115390082,0.030563068755957164,0.03322764818166214,0.030376457070560275,0.03175260493695886,0.027919857332042896,0.03035527633374899,0.024841306929005113,0.02855892781251644,0.03463308008753501,0.03195968452047894,0.024270135235557877
79,0.029160347284219092,0.028984173493376623,0.02887464139135341,0.025843414629761845,0.02839567397278827,0.02495982891014533,0.02788133356575547,0.03394965309838211,0.027317037990840246,0.02704088095183861,0.026117478032951492,0.0242141320005437,0.02923418430475771,0.01957917888735818,0.020390812499144144,0.022021391347317166,0.027549745135612768,0.0233191312028954,0.022088067059643085,0.025163375758489846
80,0.0380733325535513,0.04338887332679205,0.03795353537594719,0.038243731510568355,0.030138249952491248,0.03726894405255145,0.037005968482607565,0.036149949191791854,0.0327070657288424,0.031028076576961,0.03425679982697842,0.02531004699122729,0.034783513047708985,0.0321693451857045,0.029256369871734175,0.02960309054805566,0.029868776743519832,0.03696550691842443,0.03480762222768494,0.036091527440399764
81,0.0385848028474256,0.03220434582147494,0.032179902338600644,0.03663011732976882,0.030329883188202473,0.0337920480522297,0.028146221092851167,0.02987725762612947,0.02424145770626613,0.02722721941248513,0.029958433794080648,0.03208454419731529,0.03252626314929305,0.02904578033931247,0.024428639459860697,0.023858716066867725,0.0341708175862621,0.028297486411530643,0.028700718846189393,0.02445835373412618
82,0.04268743558827735,0.02829626839312005,0.03228060074624052,0.03372730511794862,0.03366600749858473,0.03511447888666789,0.03384132332671872,0.029051276095377176,0.031618300218073714,0.026627500701310678,0.031205980039266508,0.02253496954608444,0.02990965550550081,0.02895971457525622,0.025675345008822417,0.02870901288470661,0.037156961335961004,0.026618012268884137,0.029652909619214362,0.03314818838314804
83,0.04674395326576433,0.032087767660532486,0.033370017951359666,0.03958914953042453,0.033829385909036766,0.04338442951297662,0.038656021588665095,0.02779198728584474,0.037532331923806006,0.0356552172796392,0.03659965703607658,0.025243328538816594,0.034924206216825605,0.03216483993006603,0.03484945578020166,0.025800456313282108,0.04196383983508782,0.030965005623165398,0.03154042037184121,0.036946707023581826
84,0.025135582215712122,0.033010171457334925,0.03193054114482315,0.027503679187277568,0.03255821856388998,0.030021955712268907,0.032295192403697444,0.03296509358603832,0.031640153292921414,0.024961237315185736,0.023745224013258782,0.03443072095152472,0.029444337187165416,0.020508256925183405,0.023360206707904403,0.015775579381247726,0.026050937072835373,0.02340518273986906,0.02176743343176067,0.023279922824614493
85,0.037584750430958346,0.04635201958387007,0.0379511553029581,0.04473081798617971,0.048253323509132896,0.04425720702694739,0.04589784359064507,0.042466781398317985,0.04766347527094705,0.04661729612331995,0.030075903810493444,0.033330723024182274,0.03632515114554803,0.04045358570441675,0.042424358020180505,0.052587412572274415,0.03269368394967878,0.03726649015915255,0.03573451163414967,0.03636152002419252
86,0.049177078774081485,0.04469699730723506,0.0406825324055721,0.04684650546339704,0.04642969963720539,0.04119626009666188,0.03896211856737889,0.02978722283311381,0.04192498626534858,0.0335511264048812,0.03735948617461519,0.03290021155978149,0.03947617657981002,0.03898807072890629,0.03359205164543474,0.021808260955013876,0.04238989387055109,0.0327738252449154,0.034476399196827004,0.035223539316067726
87,0.04479604252143448,0.04055947549420787,0.04576053304062694,0.04822890809421189,0.041239205923003064,0.03896305298326548,0.03117726351463075,0.04718047050904772,0.03720864849697898,0.04259591627054267,0.025551864978730344,0.033604860508195916,0.03982788684311343,0.04004524283996414,0.04140059116071697,0.03980910467708485,0.029692761144384967,0.02951625071190428,0.02815147209200443,0.028795706485590107
88,0.03764676569908822,0.03288362966885351,0.03340269308492943,0.0325304532092337,0.032023176113802614,0.026114818415455758,0.029358418770330803,0.03016853136242199,0.03259874390604311,0.026173329635979597,0.02754269837838608,0.041778514544752086,0.022726869406337266,0.026505995397300395,0.02599778071800835,0.021963410081661618,0.01968782738208627,0.02301996037904759,0.023656579284875603,0.022626729604463342
89,0.024916036357025877,0.026126625343209933,0.02431475705979186,0.021783119765475367,0.02500725811548658,0.017442823949473656,0.020286235359478714,0.02350124009515068,0.02452781111099113,0.015591698821232534,0.019544425684726783,0.022871521894770982,0.0189003959024741,0.018402456353623465,0.02056771330548467,0.01540184257561087,0.020790565217228753,0.020058864548605893,0.017154164519909997,0.020671301025835347
90,0.03282198980046774,0.03382128708059432,0.03401280872702089,0.03103304929956358,0.029985255129435198,0.03240375177567748,0.03140771653566518,0.030990240256051724,0.029830998734639538,0.031435590693290154,0.02826969717929957,0.03578022308284044,0.02002983207046991,0.024408770369706952,0.024340772481482132,0.03006239191889514,0.02854468317221976,0.02231354933395546,0.02165248869335801,0.027480805941638913
91,0.049564783468184714,0.05469952811524239,0.04226527649025108,0.03683654244881491,0.04363771542190698,0.04373423619064706,0.04248895336813719,0.03620705383460347,0.043383176919885615,0.038577316528239626,0.03985188655709033,0.040337436128233956,0.03614503606773997,0.03384939503936409,0.039811955878724596,0.0424497104430647,0.024885841128494963,0.03350092495185766,0.038097650407286104,0.034792140564227074
92,0.025766633584892177,0.025731948567427793,0.021360091568759617,0.022704596674152873,0.0292689512057254,0.0213089860789293,0.022875413360244685,0.022362641322682987,0.0171208545254554,0.022810703993857945,0.024705925952150317,0.016466345918852265,0.0226659472452436,0.020908599896174034,0.026416082965280564,0.017915442761066058,0.020727066528061108,0.019914736853652013,0.0201384216879165,0.02222300626458567
93,0.020874795758092105,0.020479606725922847,0.023364409532079484,0.022836012040922758,0.02115191525902122,0.024217017518544468,0.02258723870297931,0.02367866699179215,0.02040078813563602,0.022488302595581183,0.020111528255547927,0.02197821692070228,0.018364882550906993,0.018475333735677838,0.02316806908231663,0.020145847486022037,0.016150646987721416,0.01748130436688436,0.020260469563162378,0.019925875082025896
94,0.03842914397809331,0.03613781431114476,0.03270643059739507,0.03637367131433133,0.03513560120659497,0.03139363667976526,0.038725305994191786,0.025098527402398145,0.03249307115509772,0.031212248320960187,0.037889347115819275,0.023435313775931707,0.032398510623493214,0.03175902056992317,0.033385660512139904,0.028536623837546505,0.03554635811237715,0.03137539477349653,0.028867505527458176,0.029865745710266896
95,0.034368778146447426,0.03516013247832573,0.0333791808653469,0.037781927916620064,0.027353445411097348,0.03328124983808796,0.03808084921289589,0.026340829154753963,0.03076249299166826,0.0290473395600613,0.03193161548279128,0.021314189314817475,0.032981764062791595,0.04170490823163139,0.02855065026059233,0.042322947182004154,0.03637036798199282,0.03150722426615055,0.031574570759846196,0.02358602365403947
96,0.025959281960863397,0.03147760633475642,0.028882106875295004,0.030260892009510376,0.025424863981988774,0.02765630478336157,0.027858304975382456,0.030909665674505277,0.02555929977777735,0.031078361635384202,0.03048140981220721,0.03139092595508881,0.029764335760189577,0.022110963758399195,0.028436269548847797,0.023318210012915622,0.02794129544874329,0.027586993486738435,0.0264626714054497,0.03130464200914166
97,0.02948061190109453,0.02880478633258538,0.03207040625876919,0.03125609398994056,0.01892381275999794,0.030944245710273263,0.026684011899150553,0.036087490189374946,0.02143026720301724,0.027945984995964974,0.022370883432536647,0.02727247454866891,0.023185886883985894,0.020609902918950665,0.024067839628338465,0.023275389173207737,0.024788503046547915,0.023103457274380654,0.02495045235282513,0.03370205221573956
98,0.0273501366817215,0.0304991228257173,0.02951805182998281,0.0275051760489871,0.029510218636340516,0.025816534288103408,0.021855817021570984,0.027471689578712915,0.027134270987341582,0.02223003445821734,0.018955413842785634,0.022214892449351275,0.022487114107608373,0.020578365602219692,0.02533910152163421,0.017966741177394965,0.02343945479064964,0.01670184622892755,0.020473711335846443,0.026373258596936528
99,0.030735464928246106,0.026804581731154915,0.027623412640554477,0.020908073562199,0.024731000680405988,0.028015869393656464,0.021229605499823074,0.029249998391218997,0.02447935065187999,0.01873396524778097,0.02424349626800653,0.028990793267707336,0.02210010753324094,0.019695237303501038,0.02259607549370795,0.026376148553801035,0.024645281432411476,0.019240828922405674,0.018933478838989878,0.02223363472855488
