,model_DEATH,difluencies_score,model_BODY,score_parenthetique_matches,score_paticules_matches,random,average_clustering,model_PHYSICAL_SENSATIONS,third_personal_pronoun,degree_average,L1,liwc_émopos,direct_discourse_score,first_personal_pronoun_plur,verb_participe_passe,textblob_subjectivity,ON_generic,L3,score_temporal_connector_matches,PQP_score
81,0.033425426290215304,0.039207098081397516,0.01412538056634367,0.026061193717022736,0.005603492038945357,0.0,0.00843972634896636,0.004596459836388627,0.0,0.010142086926226816,0.006001459597920378,0.0031346841535220553,0.004857534287652623,0.004032393439362445,0.0030542377009987816,0.005082925663640103,0.005723538608290255,0.010527244958716134,0.0,0.0038450417194205028
82,0.027988797510663674,0.0037562760164340345,0.010048022042028603,0.013016797384868061,0.0144579392115896,0.003362198603339494,0.013999217483835919,0.013103896860498935,0.003857514289207757,0.0,0.0035334233877559484,0.007496393753836551,0.004682009994285182,0.003526548899710177,0.00488347083097324,0.008789909148588775,0.007476155040785671,0.00485028654104099,0.01120522144778321,0.004959960204549133
83,0.013038887362927205,0.039367098162261145,0.005210643142461778,0.0,0.01332534079098453,0.009209503128814201,0.008834096087918925,0.007794936956527333,0.004477522543941936,0.02077684579634418,0.004847169573108354,0.0,0.00498850592970848,0.01470216792138914,0.0026314043405776225,0.0,0.0,0.009085080041239662,0.0,0.0031490494031459104
84,0.022812632025529942,0.01673107287008315,0.02261081248552849,0.014688527518883339,0.003543140158367652,0.018315836786292495,0.00147171389311552,0.006122987895583114,0.0032106918717424078,0.0,0.0,0.012131582479923964,0.0053269475124155495,0.004317494053859265,0.011001181192385653,0.0171971597832938,0.006221437199662132,0.0,0.0,0.0058406073475877444
85,0.051841952299388754,0.004147177029401063,0.009263609011657533,0.0041233046470830845,0.006829816438568134,0.014882338621187955,0.0024059289662788307,0.0027538773332101613,0.01742667559348047,0.010450685371955235,0.009081605926156042,0.0,0.003725903177633881,0.0028442732988235857,0.005529597599059343,0.0026625055928404134,0.0044257316775619965,0.007006866107384363,0.004965744157942634,0.0
86,0.015029955831201126,0.004645176529884338,0.00807130330832054,0.017804705706735455,0.0057614473998546575,0.016442741706967353,0.007012655985231199,0.002344096158941586,0.006515160692234835,0.0035797276281130824,0.003018092033453284,0.005446121384001648,0.0026477696448564533,0.011435766966082153,0.004463073633455981,0.007479679302001993,0.015529877997624378,0.006958045691251754,0.00371855181020995,0.0031190920282776155
87,0.0176142901442945,0.005880364168435333,0.005332898043096067,0.00576403628786405,0.01918753590124349,0.004585851933807135,0.007163570013362916,0.008201923101209107,0.004312372183737656,0.00897658928716555,0.0023821496218442927,0.004319129198168716,0.007331962679668017,0.00524201637506485,0.00876286031647275,0.0,0.009192448602368432,0.0,0.005384126681834459,0.006274866466100016
88,0.06605140320149562,0.017131383555941286,0.030633641226527595,0.023890277624285472,0.0072347677890211345,0.003998823089059442,0.006386554977235694,0.0071761683464671155,0.003652925193309784,0.006366191289077203,0.0,0.0,0.0,0.003666563834063707,0.0,0.0,0.005123122457414865,0.002433610718697309,0.0,0.0
89,0.014836519243195656,0.024577570515374337,0.0059065965972840756,0.007148927330970765,0.002220809800550341,0.01659774547504882,0.005378579675530393,0.025892829157722487,0.006610175839314856,0.012337965814396735,0.0072949446806063285,0.0,0.004150530182756484,0.007537744238972666,0.0,0.004935341024771334,0.0,0.010792789730553825,0.00703818857483566,0.00794675075961277
90,0.014008964567445218,0.025779041457610827,0.014380587643012404,0.0,0.010843205548202001,0.008741568141927324,0.01494912993287046,0.015062778880198795,0.0,0.005921675450013329,0.003622581632186969,0.016689202659763393,0.005903345177570978,0.0,0.005953283514827492,0.003236983500110607,0.006836587904642024,0.0063469006791710865,0.007699012015635772,0.0
91,0.011348080169409514,0.03380686258648834,0.012379742128153643,0.01059507076628506,0.006672660370512557,0.01066841716769462,0.0,0.0,0.0,0.002625704082970818,0.010666722140585385,0.004879642397786182,0.0,0.018438508175313468,0.0,0.014093248458579177,0.004258814187099536,0.011824616171419618,0.004065270770962042,0.0
92,0.0031923077820489813,0.01991010850916306,0.011469859030252947,0.01730306961915145,0.009839732199286421,0.005028528689096371,0.006077465324041744,0.006298010713110368,0.0032834102679044,0.008435923549657066,0.01104536054780086,0.005830146413296463,0.015373684137128292,0.005461138151586057,0.003116143929772079,0.003009208232785263,0.005916184936339656,0.0052451409827917825,0.007580686340729393,0.004897237191908061
93,0.033367496655012166,0.005000829230993986,0.014494200413736202,0.009447183738617849,0.0,0.0,0.0070539699550718074,0.003415814614389092,0.011937699909477184,0.008618140392005442,0.005979261504486204,0.004797676435361305,0.0025120307455460235,0.0035523972194641826,0.016750259476403392,0.020758239884550368,0.010714906486216936,0.0021189822869685793,0.003313523195683955,0.015597925476729868
94,0.016754571348428726,0.0042984061160435275,0.03070389293817184,0.011875025609508153,0.00806897786539048,0.0,0.006705939083670575,0.006820225639268757,0.004484287550052007,0.003889336446921032,0.01178218240601321,0.0059989909781143075,0.005526896286755799,0.002665469078347087,0.005774821288728465,0.0,0.011760464740451428,0.010316403004651272,0.0,0.0021141637945547706
95,0.024935429535495744,0.020278661469618483,0.01041609760560095,0.01611959270372366,0.002590909242630005,0.011034076660250624,0.019734205329169828,0.0,0.005561415068339556,0.0,0.0026229723940292987,0.0,0.006122641067951919,0.0016830447784935434,0.0026315816417336467,0.0,0.002880902433147033,0.014768256170675158,0.006033862024545669,0.011024166836092872
96,0.020303179403146108,0.03723724536970259,0.003921662393957376,0.010574527840750915,0.0,0.0034174861256033194,0.03420818291014681,0.00863608579306553,0.0035687863013396668,0.01072118641808629,0.01391136532773574,0.008103583626449109,0.0,0.004303322062051545,0.00396831691575547,0.0032511318723360697,0.007224165112711492,0.01482070157288884,0.007433182007943595,0.0
97,0.027142421763079853,0.027297878674697126,0.00389084263580541,0.003898625555448235,0.008792330603580922,0.0,0.005802397886291145,0.013299214961007232,0.004114526757349571,0.011568154802856343,0.0,0.003912690550088883,0.007683368705213072,0.01329166601784527,0.015801559889689086,0.0049922668446476266,0.002161220814411839,0.005002829488366841,0.02029584323583792,0.012307730158170065
98,0.025560242895036934,0.019234168841814007,0.018941569083680707,0.00968860871717334,0.0,0.035182263609021894,0.0,0.0035825315572631856,0.006635619243296483,0.0,0.0,0.008648027071418861,0.005958185393984119,0.0,0.012186666760904092,0.01896457133535296,0.018260985491642106,0.004788365314093729,0.008369138471471768,0.003410180862993001
99,0.03583525691181421,0.013494169763289396,0.031115393210823333,0.002810496845127393,0.001957042599096894,0.0,0.0033496703151613474,0.004172696851814788,0.006926437802768001,0.005421905366082986,0.0,0.0028014378771185878,0.0,0.0,0.00721533723268658,0.011270494141926367,0.007855972884533305,0.0035601888241556783,0.0,0.014946762234903873
