,difluencies_score,model_DEATH,score_parenthetique_matches,LSC,model_PHYSICAL_SENSATIONS,ON_generic,average_clustering,transitivity,first_personal_pronoun_plur,model_BODY,textblob_subjectivity,score_paticules_matches,average_shrotest_path_g0,third_personal_pronoun,verb_participe_passe,textblob_polarity,L2,verb_conditionel,ON_we,passive_count_norm
49,0.21835148340442112,0.08921337390750361,0.15864884356411846,0.0027764544149513253,0.14347310044024292,0.08758281160203465,0.04101231225419293,0.0,0.030044775910743567,0.0,0.08128812863588061,0.0,0.07513324255977594,0.0,0.05146061044209675,0.035081716526313096,0.0,0.0,0.0,0.0
50,0.20593458120866426,0.3711134727194588,0.19275935077443157,0.019008787863790115,0.0,0.06451983984385272,0.11273456027954619,0.015575202891091463,0.011473289603096964,0.0,0.0813989760991238,0.0882780909401201,0.06740942916779462,0.0,0.0,0.0,0.0065812945962717365,0.0,0.0,0.07547855609694251
51,0.20360369027145722,0.2906450173528338,0.268633689355806,0.19161439128752597,0.0,0.12329123760133548,0.0,0.06542738137897626,0.024446917887799242,0.0,0.039340578672088046,0.03513271979624446,0.0,0.09918887612991135,0.0,0.01246556464138941,0.0,0.0,0.0,0.0
52,0.21904503902317893,0.2067625831924543,0.22654809143257668,0.20994996417019657,0.0,0.061087054010542326,0.0,0.12732503910732926,0.049290937270849,0.0474833136232561,0.08174986841805103,0.0,0.0,0.024209769028212258,0.0,0.006143492063982078,0.025109857840417627,0.0,0.0,0.0
53,0.23076079882112743,0.26131922522940787,0.2054118748310308,0.06299510073659645,0.0968140041262234,0.06831859694729685,0.0,0.08592896717738414,0.0,0.028287671942047503,0.040493854378766556,0.0,0.0,0.004487374817825562,0.012742322108344941,0.030128822288193097,0.02688761619968618,0.0,0.02465215557602534,0.0
54,0.2755960109267888,0.20659229478096613,0.17849429709097403,0.2681581616776259,0.01684384258631523,0.0,0.0,0.04865168259137435,0.028682987386479796,0.06368843102097767,0.0,0.0,0.0,0.10902408805862687,0.020262800302641434,0.024996607028762118,0.0,0.0,0.11029904695486908,0.0
55,0.18214632698026537,0.11117309003463824,0.14539137046008685,0.050615967823023314,0.04526806457635853,0.05373156961122427,0.08507006380341675,0.08472001689966253,0.0,0.15684629724833501,0.05028768383450081,0.03452025918766718,0.0,0.0,0.06890107178401671,0.008544673994051826,0.0,0.0,0.0,0.0
56,0.2066650380272385,0.21564799500008833,0.20338447774393142,0.03488341734177114,0.1688613241838138,0.08260526711364978,0.0,0.0100699566398273,0.1627462841692289,0.0,0.0,0.05528802532092785,0.12258009110000419,0.0,0.0,0.0008650483199113,0.0,0.0,0.0,0.0
57,0.2414603604943282,0.21651173888489492,0.12299881987913171,0.18302835649740296,0.0,0.1607162336792442,0.0,0.0,0.17328706285201367,0.0,0.0,0.04751617786831463,0.0,0.0,0.0,0.01744854703975531,0.0,0.0,0.0,0.0
58,0.3639087645018472,0.20636401865680254,0.11598968211255961,0.006011177959457675,0.05869222596152959,0.0,0.09649223833842235,0.051337112927427105,0.08851936178308821,0.01876603106779887,0.06184951199812869,0.03293215640713454,0.0,0.015482065025145668,0.0,0.02778442354788434,0.0,0.0,0.0,0.0
59,0.2954330737678434,0.13080374992905466,0.14212799689677666,0.14813496263981796,0.0,0.0,0.0709501663238782,0.0,0.026626010006199907,0.0,0.11560222623530354,0.0,0.11264311747769473,0.0,0.0,0.03309890281377878,0.0,0.0,0.0,0.0
60,0.3383325168845629,0.29760912057585337,0.14943925304097963,0.257256942805561,0.029052705833840085,0.0,0.0,0.03531922040328388,0.020656274345091253,0.0,0.0014755042763433721,0.038512320485896825,0.0,0.047999544602403424,0.13257472371739873,0.0,0.0,0.0,0.048604498361139024,0.0
61,0.2899616962838932,0.19476746856022373,0.17742880184544038,0.05300496382151514,0.029316263764292822,0.09331406926108911,0.0552045440141222,0.0,0.03286969997838883,0.06352277211164852,0.0,0.09593772107168644,0.0,0.016777904266590742,0.0,0.0,0.03596816084245229,0.0,0.0,0.0
62,0.1337941223270955,0.31307237554874984,0.33845293998847137,0.006763472502321891,0.0,0.05605496087727981,0.0,0.11235909935747287,0.04901650897568021,0.0,0.014061990490786424,0.02418361563487983,0.15886353607298317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.15990420143748257,0.3337924384687149,0.2962829689328521,0.0,0.07609925019576887,0.08156859686595781,0.19882753744132498,0.10233268735659111,0.0,0.0,0.019521741898674123,0.0,0.0,0.0,0.0,0.0,0.0,0.015562487724569194,0.0,0.0
64,0.2536290155919286,0.30790747300024235,0.13919370581072965,0.18738436499975789,0.05833073181112008,0.10028756672369202,0.005266884515676478,0.059438089885516666,0.0,0.04462067577887509,0.02210095770143457,0.02424564753924238,0.0,0.0,0.0,0.0,0.02779703237437247,0.013684205986478183,0.01927972131203568,0.0009068236901826806
65,0.2262482585950436,0.14707884579213368,0.27026185786842577,0.16160918201637106,0.0,0.07508623351335111,0.0,0.0,0.0,0.149753888924272,0.008368922481547364,0.07799893345221347,0.0,0.0,0.03237795432801129,0.0,0.0,0.0,0.0,0.0
66,0.21884021340682216,0.14492301890619877,0.15239639405686273,0.1254649788853518,0.03359633982148853,0.0569613221513905,0.06498780310399081,0.026045983910459262,0.07664664802958157,0.0,0.0,0.20487642818238241,0.031077093322682336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.259062542429284,0.1414733801966275,0.17050639784459007,0.025995485598812165,0.14468771050310716,0.16131069367121362,0.016431026114625488,0.006022842727194103,0.19414678282746423,0.0,0.02244977604187337,0.039427515918659006,0.0466042248123498,0.0,0.0,0.021444347133155222,0.0,0.0,0.0,0.0
68,0.17044025825797854,0.1561451466138479,0.13098355296868314,0.0,0.07797288148596618,0.07231181628813797,0.04381516756253045,0.1064722426159563,0.03038930700162351,0.05956303377801355,0.022969640277791935,0.09882397778304684,0.018159368792414286,0.0,0.0,0.04649317370043888,0.021391079354183978,0.049667483820786854,0.0,0.0
69,0.1749862124142893,0.17824521346435582,0.1315290544334457,0.0443889367565924,0.0,0.08375999501554393,0.0921962115344786,0.021798468747142623,0.14845404156542238,0.0,0.057138496834317785,0.04609473013878526,0.013869297536860852,0.07675280760635239,0.0,0.032942132003699234,0.011554489270206603,0.018104188202173035,0.0,0.0
70,0.2061529121425896,0.24152439603859566,0.2704000894802428,0.17367354994495188,0.02511444349744929,0.035746033565380406,0.0,0.18173731474037264,0.0,0.038994625524439185,0.03480054448034107,0.037943828192346186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.25528116068962475,0.16908252915642494,0.18439525704640014,0.10926650601415479,0.03464616092263284,0.0,0.19446291629091153,0.016975146163525582,0.06576678048705814,0.0,0.04175196904020059,0.002165442362540113,0.007753300894761542,0.07326265934729154,0.02789216924022405,0.0,0.009486714065380493,0.0,0.002117092838183162,0.0
72,0.23040285049504897,0.33026635450101416,0.23609927820882834,0.04048946383658113,0.0,0.0337523662884703,0.08035664712550354,0.01051939269770748,0.0,0.024734015774301742,0.04572682970273985,0.055317033756671484,0.09248029242105987,0.0,0.0,0.0,0.0,0.0,0.0,0.08176469712297335
73,0.2010300120406569,0.09789351457857584,0.2067413466771867,0.00035030622859029707,0.32882668868435555,0.10595533815313662,0.09658522813111069,0.14007505780536508,0.032268062303568844,0.08981438739477571,0.023263086116475217,0.0,0.009258840631591301,0.006982145336501387,0.0,0.007261870591229268,0.0,0.028518398645249323,0.0,0.0
74,0.12515278605494995,0.13906166438790843,0.033317804402971,0.10214723056153788,0.11953998019232405,0.07726543553503555,0.11826781570231623,0.0810224176062954,0.07900177362642023,0.19121348062397833,0.046743965645886884,0.0,0.0,0.0,0.039331084234986685,0.0,0.0,0.0,0.0,0.0
75,0.19859483399862712,0.09510473851817926,0.17072691579395868,0.1466507950022776,0.14944997693237363,0.1229417996268805,0.05053566394584928,0.05607155704878376,0.10756457800262606,0.009265883924286619,0.014801639186322064,0.0,0.0,0.0077667387044049845,0.0,0.0,0.022578280221394447,0.0,0.0,0.01078157892563189
76,0.22390651504899634,0.30410844841107465,0.2436449462235712,0.0,0.15646294077511247,0.04241127316860556,0.14468179781989418,0.05526355378189581,0.02407926260721096,0.0,0.06723951359181786,0.030764852318293345,0.0655393197604163,0.0,0.0,0.0,0.0,0.009811356763638679,0.0,0.10012732570589171
77,0.39245951203621726,0.19458484293683337,0.1653762454882782,0.11345718739914983,0.04522466150273119,0.0,0.11282004963661238,0.08397454587018974,0.005810542445363389,0.0,0.07417056116944808,0.08874371154345745,0.0,0.0,0.0,0.008929960799944674,0.0158056143620399,0.0,0.0,0.0
78,0.3685895018650211,0.21180328447704913,0.270587018167956,0.0524059663621569,0.06901805678274217,0.0,0.023684892538454485,0.03792484562673394,0.02122125317871181,0.0,0.019285541777480535,0.08458950603802998,0.09534298350707861,0.0,0.051587852601916354,0.0,0.0,0.0,0.0,0.0
79,0.15998254744619136,0.15886803069570696,0.19870373097925692,0.07274689227254806,0.0493793006369491,0.08763001361394045,0.08325905551344498,0.13687345323904765,0.0,0.035727867233047376,0.051605069805398474,0.08252931264076997,0.0,0.0,0.007652003168416385,0.007232143940600324,0.015598029715917944,0.0,0.0,0.0
80,0.15940796073221708,0.21802868267826422,0.13782847666632675,0.2643288658295807,0.0,0.09212317977201807,0.0,0.018247273072946307,0.1243310168413056,0.024460962633452887,0.06431835831410507,0.07670222893668245,0.0,0.0,0.0,0.009991341749345153,0.01976248763316513,0.0,0.0,0.0
81,0.16687466607706194,0.240533053227447,0.11674552740340122,0.20848106768283264,0.006736262291404475,0.13862822823068477,0.006140617886454865,0.07938999942027396,0.025419689919935647,0.05360703238492549,0.01218094041357745,0.0,0.0,0.0,0.0,0.017110706839618677,0.0,0.0,0.030379051812391457,0.0
82,0.1836537269820423,0.2602721304933276,0.19033432227113475,0.11643091257197268,0.17719341849397202,0.16676265968434492,0.0,0.08382795231384849,0.16482558790262655,0.0,0.0,0.0,0.0,0.05217493133093636,0.0,0.02656045232879783,0.0,0.0,0.0,0.0
83,0.22045795290122724,0.4094702557393385,0.21240388381662612,0.09891582325213723,0.0,0.06481851681017581,0.09799918370080718,0.0006696795126510864,0.009157688911195427,0.035574067733497625,0.0,0.0,0.0,0.07242552711265639,0.03832429214033751,0.0,0.0,0.0,0.05485171747837474,0.0
84,0.1764423796006822,0.3129969095032616,0.22894379367834986,0.0,0.034244593737509176,0.05354737824023849,0.13008756099989746,0.041386476032092966,0.07291586239289342,0.005577564467804211,0.06378277778619998,0.05478456160046711,0.0808379936043476,0.06305404248192314,0.0654968256689287,0.0,0.02380239255678296,0.03169762935167529,0.0,0.0
85,0.20632219967512633,0.09361933355076113,0.20805567248354706,0.0,0.2788467819654592,0.08654573233921974,0.022752399291075663,0.0,0.20995622236573505,0.02770197208918492,0.0,0.06199759743792108,0.06842357969898251,0.22035845304193996,0.0,0.009245048561533261,0.0,0.0,0.00855480457681786,0.0
86,0.1454009303598989,0.16848665204423238,0.057199650921590454,0.04271577427622395,0.0722373399826266,0.0656288238668538,0.08203701519781147,0.01356375909737052,0.019444160498679072,0.15460801417985265,0.1092908168451037,0.0,0.06629081741329769,0.0,0.02012464922273599,0.0,0.01572183741084589,0.0,0.0,0.0
87,0.24779737806004584,0.201577127778184,0.1446397184049528,0.1694744040453922,0.11936822775962767,0.08790933935717929,0.0,0.0,0.20510761202265126,0.04572531919312991,0.0,0.008327552826853716,0.0,0.03667716073972837,0.0,0.0,0.015744373695584592,0.0,0.023400000611949738,0.0
88,0.23131329231255646,0.3278151888978142,0.20736864685408798,0.02507757602165478,0.08266344827128426,0.0630991015618097,0.18314875088060803,0.08177229879360064,0.0,0.0,0.03993507051399312,0.0,0.1031940191854164,0.0,0.0,0.0,0.0,0.015392338502240704,0.0,0.0
89,0.32825686220610373,0.24941767562765377,0.24038106226024417,0.09621669635741108,0.06660733292433955,0.0,0.0,0.09225216851097216,0.0,0.0,0.02793948867236756,0.0,0.0,0.0,0.07170050075247893,0.0,0.0,0.0,0.0027195839714961915,0.0
90,0.3132247020032578,0.2778740919878337,0.31543208223390556,0.01773847534818914,0.0074832207552846626,0.0,0.14521366759649204,0.07215685309357353,0.051180763502390376,0.0331432132918396,0.0,0.04130767050621035,0.0018189005886060253,0.0,0.0,0.0,0.0039368625620456905,0.050883748864971504,0.0,0.02153365270886275
