,average_clustering,difluencies_score,score_paticules_matches,verb_participe_passe,first_personal_pronoun_plur,L2,degree_average,model_DEATH,L3,liwc_émonég,ON_someone,PQP_score,model_PHYSICAL_SENSATIONS,average_shrotest_path_g0,random,score_parenthetique_matches,verb_indicatif_present,score_onomatopes_matches,feel_positive,third_personal_pronoun
75,0.022315190636247907,0.01900485187102893,0.02105259420699283,0.024898377192117238,0.01528783360321057,0.01984760878306658,0.02109078742129035,0.022249784548955123,0.022008568360941703,0.019128605996956677,0.015045634819674643,0.014859936881353928,0.01803334511865001,0.015210892086997581,0.010817421176921901,0.015786224355401612,0.02026338350849405,0.017430307614993014,0.017624067400409088,0.018315391626424562
76,0.020833459850338736,0.016246593030440154,0.020971155164837923,0.014905107153173391,0.022163788110606483,0.021798578321179908,0.018862193671845644,0.016002788508422156,0.022998498595218114,0.017984501119791867,0.01763604923372833,0.018133840681519534,0.014732323922551091,0.017750946543200526,0.014971890638522766,0.01738232553783215,0.015741724595106046,0.02026937751234089,0.014899481109684497,0.011560771138938579
77,0.018594301452003838,0.01851266445291253,0.01774351879887323,0.01590462774554697,0.022247311396749837,0.01374967439695112,0.019484258392814677,0.013864001402075924,0.01155914305169441,0.016951353281301457,0.016335307541172944,0.01607634147602236,0.01915616444382294,0.013393544347862737,0.01786448609688785,0.016475316607651672,0.019812193067247314,0.013933462223990714,0.014525443639843219,0.0190922721120868
78,0.029441052677578978,0.02334442122941175,0.026614557349776885,0.020535778108736233,0.02020855477583363,0.02305340093041032,0.02436755713270623,0.0222946563377704,0.021775531257199495,0.021850927303299152,0.018075230611493423,0.019603674403500297,0.01714265522273873,0.021716227513230796,0.022087171334320407,0.018032241444338473,0.022935833732271125,0.018541568337923902,0.023083083512513987,0.020637768916770213
79,0.028328611667101593,0.02603287446243394,0.017724044361518674,0.024376702934759208,0.021099053050369826,0.023256292696416096,0.02240482117231644,0.016621394618167053,0.019923153830527025,0.017473135126653248,0.023078031843535986,0.021849576564930646,0.019251084492130935,0.021347691093495415,0.02281496721054289,0.01839685983044563,0.019123022103511782,0.021793986941779198,0.015140591046173804,0.019585786971291094
80,0.01993304536212958,0.019804106631214447,0.017781933799796146,0.022913485697617034,0.017687872414462527,0.019004445063999193,0.018536476426054237,0.01814531989451918,0.023761070366108823,0.017901584830130848,0.01572663180711057,0.016065096249240938,0.01977928240999279,0.017697124721911806,0.011448397816509784,0.019709641730555817,0.01827169117923274,0.018779462025455537,0.020903147668029785,0.018685705343221785
81,0.02450736312496261,0.02483691479017027,0.021093276756108816,0.02843061807956227,0.02517193220133064,0.0171509253087696,0.01929703928614441,0.024290447879292562,0.017051785375402678,0.023409749058065636,0.016907385038996036,0.028865967896852904,0.020054812693168094,0.022533563114135343,0.017983216856554622,0.022475965916059888,0.022849908844286497,0.021676444871465438,0.020426329228386046,0.01882198535138258
82,0.022678660018195705,0.018137492671324463,0.019082372860852265,0.015800322287971545,0.0218272571109011,0.015449884300413642,0.015723107759201823,0.013094868191416125,0.014517207644374273,0.017989830258101355,0.018976660497511694,0.01788006891191756,0.014068182205268735,0.0181277319007895,0.012615958933242402,0.017162685819405634,0.019863873123422537,0.01553327123871743,0.014890347555697899,0.014138950941156149
83,0.02096019831460878,0.02178700912658308,0.022048265617736672,0.0205883119470423,0.02464953657088734,0.0209735429153893,0.019652122580362582,0.020147398251357612,0.015030086807901695,0.028294310744175294,0.022988543949507077,0.021651892260207625,0.01531608491017241,0.017317566409136453,0.01380810762654205,0.021327265371856117,0.015501123285868326,0.018251407244787018,0.011569137487974682,0.01615004355496607
84,0.0363085145448226,0.036600813844512886,0.02946252246510514,0.03198547426463028,0.02714748079624398,0.03553770676030582,0.03062461411150035,0.0265328343360374,0.03354638468171569,0.033944403870879755,0.02448358489268944,0.023033713150396123,0.026867096116378584,0.03186452367692617,0.03766631432682504,0.02839506547223311,0.032589153699984955,0.03052440844125321,0.03025025203547764,0.03427939334401439
85,0.025770852391042744,0.02296593953543072,0.022872491703071693,0.02172756313379048,0.027229240266517244,0.020840930281059263,0.025603241991522162,0.017408158159030736,0.025038625154648192,0.016540992205724084,0.017367198993398773,0.01796392626460852,0.022917666160464676,0.018504329711646873,0.028205470508178183,0.019933503258262018,0.020477107959894512,0.01870387784163821,0.01881227010877503,0.015611929753095595
86,0.019739088449777106,0.019076969409771032,0.023940436478411382,0.01938722743145886,0.023143583794505932,0.014988993413006456,0.01724178614834627,0.02019154654133507,0.01354904772761216,0.022186197922685866,0.01923829304391215,0.02105741643895466,0.016968071153457106,0.01952247016021858,0.021397544267314574,0.015815006997673055,0.019016688370163057,0.0132487556340999,0.016996349564208917,0.018019157198347742
87,0.017257748467099206,0.022888010693462756,0.017805985334801995,0.01662170830696768,0.012013931346800429,0.01936881846817124,0.01795708517875696,0.019898195790928982,0.01734521745588793,0.014160203451459158,0.015327769944489743,0.013347209714787481,0.016424165875064574,0.01059596580785879,0.019227397516693744,0.013327363289748848,0.014335641624808645,0.012214103283955467,0.014962202533258303,0.014546541629738473
88,0.023115268104620366,0.01867527002936444,0.019101081160114625,0.017493121763060993,0.017860380971187646,0.01923654476736021,0.017778250805198147,0.016758492502288523,0.01826093496537758,0.016505750639183366,0.018339376841154643,0.018137020331765757,0.01919898850893354,0.019467564976446996,0.01708546824967098,0.015865849622953686,0.018961641753159023,0.02063553862819599,0.017746476715415245,0.014092996278284605
89,0.023520787884786603,0.023007084209940746,0.020256290529700963,0.019700233355468718,0.019020152826813023,0.022527426704531544,0.02140031735751443,0.020368115391046538,0.017379070488311,0.013422938168986804,0.02343676764693296,0.01939189964951633,0.019499104339804674,0.01798127006383783,0.019426296598358483,0.015531355020662543,0.01878224099606121,0.01554128555168194,0.01895001153858621,0.014937966702678522
90,0.02208292093535187,0.022850960611372692,0.019041882881643712,0.0178147648209828,0.021684797270683783,0.017425672351082,0.016663290323250514,0.021168541820166656,0.01918059068774075,0.019429717653446695,0.0222916313370813,0.02100989999039341,0.014181899071826862,0.018458183122460017,0.019257022378313317,0.018042072719190123,0.014663180519379199,0.016588659673774347,0.015333983706460413,0.012232062087617677
91,0.026941806403244502,0.02506464406653027,0.01874938402167314,0.021461956034353698,0.01853589450377004,0.024704560389561418,0.026266025409339568,0.021667103018484547,0.024041180210602434,0.018507888409840734,0.01667662284288985,0.016962978675926277,0.021094862093331765,0.021810961989814113,0.021117360989665664,0.017544925973936906,0.01748109461501635,0.02133503477902652,0.0204738309673215,0.015132605731077064
92,0.022742636909970127,0.0157253049442511,0.0217137461883077,0.020456618519168603,0.017486102697881388,0.017032854482126755,0.01838057085482662,0.018789568184280653,0.023449266380676154,0.01800097169213206,0.020099676846519865,0.022279578044684622,0.018188172569697042,0.022970822956804686,0.013123126476374699,0.018766956605325135,0.01715174500442603,0.01826472224781221,0.015547131339714868,0.019236084672120225
93,0.018573412730964783,0.0216537983572601,0.018115876238335212,0.021376688884136488,0.01523661236855105,0.0196446254583809,0.01993765560774739,0.018656541163489897,0.01970990486558835,0.013448113893682792,0.013095224524586722,0.023399672542322586,0.018857209804906294,0.011302750174698815,0.025705413213973356,0.01830480898354838,0.018356466969714283,0.016445077937685043,0.013062526117165385,0.014413566650889956
94,0.017119129745769745,0.01919462141579368,0.0193406063998456,0.019291727873767376,0.02102794034787831,0.013084288493156819,0.013267299521441152,0.016006556805485586,0.018706748134574555,0.014303640870010594,0.01629642668677164,0.015404241299633664,0.014213244263744715,0.017456618542306346,0.006471366248800928,0.01643040890448852,0.014309320773014163,0.01205668726439044,0.015639745061551816,0.015596672209431863
95,0.016673517285055534,0.02149345210798122,0.02328830888713007,0.018206774199688292,0.013533401984721919,0.015331346524036902,0.018149043438779548,0.018066793313524437,0.020385981678903715,0.014584136384650505,0.014683178970552498,0.014462862919245402,0.01874627038587074,0.01428968840924394,0.014624608508895439,0.01345818702460205,0.012056274538621398,0.013811747546510208,0.012291616280588075,0.01584653421423875
96,0.01958720931596839,0.021421330041013133,0.016883447665170196,0.016245737775592187,0.020489507601271356,0.019588937896377355,0.017121950611227524,0.018488020473399005,0.018160075572323856,0.017004826055720075,0.02078199483692883,0.01307205006857566,0.016515134147053686,0.010948102711774798,0.011428778633776506,0.017915018375640454,0.013126963998218059,0.01722990475999082,0.01373200242251853,0.015799566506783675
97,0.015933518148583688,0.020323482540248492,0.02221151286792348,0.018426101420355667,0.013809875480244179,0.01723494899200745,0.018745303327416498,0.013931453957951413,0.01633338801271381,0.020573394988168313,0.011665497711696844,0.012542711816900825,0.013611457779108454,0.01594668047950967,0.02023425272931623,0.0170543277107973,0.014620174011305484,0.012607888141076816,0.014217078132897586,0.019174016065891156
98,0.026435804357064926,0.0266537188619678,0.029137852285098652,0.0272762351167172,0.026648066246638333,0.03235260468638543,0.026616307412628767,0.01964339420835525,0.026438645260574788,0.020486952042425885,0.02821493608193673,0.022328593630039573,0.024112623903658797,0.021734426704399252,0.028152957938615355,0.022612891514523656,0.019130908759262693,0.02350908537578726,0.020139909386319085,0.02430477414926467
99,0.02305767853693503,0.019924104766260962,0.024417971262600726,0.016960484537854363,0.021932723527654772,0.017433464733202397,0.016015748847362662,0.014647208963763992,0.019093564397796168,0.015234025711169788,0.019902160719174975,0.022395029836328694,0.015805072775471392,0.011147049369384878,0.02381864264336205,0.014927406819709907,0.012379078047918463,0.015229220549551545,0.014666419384336328,0.016866186690524747
