,model_BODY,verb_participe_passe,PQP_score,verb_indicatif_present,score_paticules_matches,model_PHYSICAL_SENSATIONS,random,liwc_émopos,difluencies_score,passive_count_norm,textblob_polarity,model_DEATH,direct_discourse_score,score_generical_connector_matches,verb_indicatif_imparfait,verb_conditionel,ON_someone,degree_average,ON_generic,first_personal_pronoun_sing
81,0.019373127144450945,0.02351272089468937,0.007350665356342991,0.002912419409180681,0.02801884443700935,0.011657497747180362,0.006113505778834224,0.0,0.0027654602338249472,0.0,0.0,0.0038205082528293137,0.0054568155054003,0.001961971510822575,0.003034038218980034,0.0,0.014845079156570136,0.0,0.0,0.005900258997610461
82,0.025125479106558494,0.019359207885339853,0.009261949968213836,0.009539009286090732,0.004258988763205708,0.009353434094848732,0.010065851605186861,0.0073008799006541595,0.0024548135433966915,0.00615706733862559,0.004245034903287887,0.0038957409840077164,0.00335603190228964,0.0,0.0,0.0,0.006696603966100762,0.0038528324157620464,0.003492705475073307,0.0036045722989365464
83,0.029327436948039878,0.00638843339557449,0.012756832078099248,0.002878375172615051,0.0,0.010865696419185644,0.007331773429488142,0.009165072896828252,0.0,0.002856696520932019,0.0015261171314244469,0.0,0.0,0.0,0.003028393915543953,0.0,0.0028633254269758855,0.008751461269954842,0.004101144458477696,0.02275742772190521
84,0.017804234577342867,0.010122861827723682,0.00563889232984123,0.014292155765462665,0.004745494826075932,0.0025941325081512336,0.012930090652313082,0.005381546821600445,0.002562845263940593,0.016156184293096877,0.023349811831178766,0.00259313656265537,0.002388954136365404,0.0,0.006106019572665294,0.0,0.002383143426384778,0.0,0.004180725243718674,0.006033638092689216
85,0.005925526345614342,0.012611293735913931,0.006273654479222993,0.017853580762865022,0.0,0.013361841149007283,0.003938353083406885,0.004893423267950614,0.00713648036743204,0.006817281494848431,0.005902749344085653,0.0,0.003530688096458713,0.012874156339094044,0.001833268960006535,0.0029214316746219993,0.005640315390812855,0.006035184084903449,0.0021916179309288664,0.0
86,0.023149763001749916,0.010018567057947318,0.00871552677825093,0.01580756109021604,0.028293853332288562,0.0031438005790114403,0.006027854984936613,0.0,0.006258713727196058,0.007442796940604848,0.003764504809398203,0.0,0.023421396431357912,0.003420991566187392,0.003795766363541284,0.004009948924183845,0.0023473642983784277,0.0,0.0016973247940962504,0.0
87,0.026015045141646025,0.0,0.009895212623135497,0.01376455565541982,0.00687732057273388,0.004879072467951725,0.0,0.0031869587240119773,0.010789737507700922,0.00627751395944506,0.0038576756166294216,0.0030965048074722283,0.002278058021251733,0.002832368551753462,0.009514316417432079,0.0025676113913456603,0.0,0.004188637064769863,0.0,0.002871248495299369
88,0.008534891040995718,0.010822396061072749,0.005832670817772547,0.004335946189084399,0.022435829992871737,0.0041794994085406255,0.003190108424363036,0.007477705545412999,0.008342101572547108,0.0046809321641922,0.004732148634890714,0.0031497818153972423,0.007213386428852874,0.009127437426708638,0.006385583387998243,0.0,0.005369404368723432,0.004451860129833221,0.0,0.0020197292463853956
89,0.007081675572010375,0.008708170246022445,0.01731267974556734,0.0,0.006632065219183765,0.012038344647269697,0.014695383314043287,0.007804916543265184,0.004084188432898374,0.011304912755576274,0.0,0.004197976134096583,0.0,0.00970377432337652,0.004673282732566198,0.0013182912015666571,0.0062332650811877085,0.008345403787990414,0.001769869581330567,0.0038102515880018453
90,0.004241988841444253,0.011761274716506405,0.00949174049713959,0.013140572682643936,0.01352787267261495,0.022919487791912014,0.0,0.005010588426142932,0.00424829912589242,0.0026885908395051948,0.003604390054941178,0.010143066924375794,0.0,0.003289608363062144,0.008916726640658455,0.005915285922897358,0.008534476777228215,0.0,0.0,0.006962557709775863
91,0.00648580245813355,0.004475825452556212,0.010822387672029438,0.013510254332174858,0.0026829380464429655,0.00639464670047164,0.002372715922693411,0.006074891692958771,0.0022015667543746537,0.002203311421908438,0.002339403851578633,0.006234625748979549,0.0017891917781283464,0.0,0.006207006732622783,0.014820995900779963,0.003631172760389746,0.007716573508611571,0.009043497443199157,0.0066015433880190055
92,0.016315012540823477,0.011918988099942606,0.009479562081707022,0.0059040901589517795,0.013604485312631974,0.021162942724768076,0.005132222908859452,0.0031820830022916196,0.004320038094806175,0.003974162568959096,0.0020955777914884186,0.009608847483061251,0.004486995129225154,0.0,0.0,0.0058716156889374056,0.008666975533900159,0.003737120255827904,0.0033072641914089524,0.004150747532645861
93,0.029107814927119762,0.015768744404427708,0.0043092724494636055,0.010943719475219648,0.005613061726248513,0.010711057543444138,0.0076501052066062876,0.005290060715905081,0.003351987679488958,0.003016104515952368,0.006578660824956994,0.0028671973766759046,0.018090130975469947,0.0018783921981230375,0.0064038797502095485,0.003410084007307887,0.0,0.0,0.003012632325291633,0.006350755918771031
94,0.008934960658972462,0.013910885028230645,0.015828938177010664,0.005538550801885625,0.0,0.007070657467469574,0.002445947051048279,0.015606395587325097,0.006283417760084073,0.006120590373873709,0.00437674867734313,0.007109798909475406,0.004370415565557778,0.0038053955696523184,0.003092117332698157,0.0,0.003023145774379373,0.0,0.0,0.009497516282523674
95,0.007885982831474396,0.010408583325023452,0.011392155301136273,0.002325465469155461,0.0033167859707027678,0.0,0.016313643848368274,0.015507808637494843,0.013076670992188151,0.009526468118963145,0.0028545915211240446,0.003045248618970316,0.0,0.01245469793382412,0.0024243035701413946,0.0037865819931030276,0.004940206996475657,0.006577682264149188,0.004375511634473999,0.016124007878669848
96,0.008860311559401457,0.016076466798161458,0.0378418813793299,0.022090487768563132,0.0,0.008924635424278675,0.014900023228954524,0.005111516439666349,0.009688633068154255,0.005035956553338717,0.0,0.007540504184241098,0.0,0.0020885421372950075,0.0052266225982457405,0.008871213267246882,0.0032682593042651824,0.0027322553973644966,0.0,0.0035336735782523936
97,0.013525052991695697,0.01131166783130417,0.028585313234478226,0.02709698313490178,0.004783361915498972,0.005985385833928986,0.003906251192092895,0.008791647979368763,0.01021522475189219,0.010584238504990932,0.0,0.0035396283492445954,0.0,0.004339234073025484,0.0066924071957667666,0.0,0.0,0.0018034984812450897,0.004234157295587162,0.0
98,0.02403615079385539,0.032033398398819066,0.020352832292517022,0.00647418369508038,0.012654938770613326,0.006199849198261897,0.006724457630887627,0.010284627610507111,0.004596925858252993,0.004101369980101784,0.0031997328624129295,0.0,0.0057824903999765705,0.0,0.012062639345414938,0.0,0.006856422932508093,0.003239608188004542,0.0,0.0032367144377591713
99,0.00927164614573121,0.0,0.014817720850774393,0.014975929031769432,0.00860603415966034,0.009068754322516422,0.0035876406940321135,0.007948960864295562,0.009224953590426594,0.0025950419541137916,0.0021890880147305627,0.0018624925861756003,0.01077475922368467,0.01383152313018218,0.006171713257208467,0.0028063593705495208,0.0,0.008834883354604242,0.0,0.0046131670611600055
