,verb_participe_passe,model_BODY,verb_indicatif_present,model_DEATH,ON_we,liwc_émopos,labMT,LCC,NOM_PERCEPTIONS_SENSORIELLES,average_shrotest_path_g0,diameter_g0,degree_average,L2,difluencies_score,LSC,first_personal_pronoun_plur,ON_generic,PE,model_PHYSICAL_SENSATIONS,score_paticules_matches
39,0.09999999999999998,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,-0.06666666666666665,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0
40,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.06666666666666665,-0.033333333333333326,0.0,0.0
41,-0.09999999999999998,0.10000000000000003,-0.033333333333333326,0.10000000000000003,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326
42,0.1333333333333333,0.06666666666666665,0.09999999999999998,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.06666666666666665
43,-0.033333333333333326,-0.06666666666666665,-0.033333333333333326,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326
44,0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
45,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.06666666666666665,0.0,0.0,0.0,-0.033333333333333326
46,0.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.16666666666666663,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.033333333333333326,-0.06666666666666665
47,0.033333333333333326,0.16666666666666663,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0
48,0.0,-0.09999999999999998,0.0,0.03333333333333338,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.03333333333333338,0.0,0.03333333333333338,0.03333333333333338,0.0,0.0,-0.09999999999999998,0.0,-0.06666666666666665
49,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0
50,0.16666666666666669,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326
51,0.0,0.09999999999999998,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0
52,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326
53,0.033333333333333326,0.13333333333333336,0.06666666666666665,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,-0.033333333333333326,-0.033333333333333326,0.10000000000000003
54,-0.033333333333333326,-0.1333333333333333,0.09999999999999998,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,-0.09999999999999998,0.0
55,0.0,0.09999999999999998,0.033333333333333326,0.0,0.033333333333333326,-0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326
56,0.033333333333333326,0.09999999999999998,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0
57,0.06666666666666665,0.09999999999999998,-0.033333333333333326,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0
58,0.0,-0.033333333333333326,0.06666666666666665,0.09999999999999998,0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326
59,0.06666666666666665,0.09999999999999998,0.0,-0.033333333333333326,-0.09999999999999998,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,-0.09999999999999998,0.0,-0.06666666666666665,0.0,0.0,0.06666666666666665,0.0,0.0,0.0
60,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,-0.06666666666666665,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.0,-0.06666666666666665,0.0
61,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665
62,-0.033333333333333326,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326
63,-0.06666666666666665,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.1333333333333333
64,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.06666666666666671,0.06666666666666665,-0.03333333333333338,-0.03333333333333338,0.0,-0.10000000000000003,-0.03333333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666671,-0.03333333333333338,-0.03333333333333338,0.0,-0.23333333333333334
66,0.09999999999999998,-0.06666666666666665,0.1333333333333333,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0
67,0.09999999999999998,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,-0.06666666666666665
68,0.0,-0.06666666666666665,-0.06666666666666665,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326
69,0.1333333333333333,-0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.033333333333333326,0.06666666666666665,0.06666666666666665
70,-0.16666666666666669,-0.06666666666666671,-0.03333333333333338,0.0,0.0,-0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333338,0.0,0.0,0.0,-0.13333333333333336,0.0,-0.13333333333333336,-0.06666666666666671
71,0.09999999999999998,0.033333333333333326,0.06666666666666665,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0
72,0.0,0.09999999999999998,0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.1333333333333333
73,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,-0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,-0.06666666666666665,-0.033333333333333326
74,-0.06666666666666665,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.033333333333333326
75,0.0,0.033333333333333326,-0.06666666666666665,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.09999999999999998,-0.033333333333333326
76,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.09999999999999998
77,0.0,0.16666666666666663,0.0,-0.06666666666666665,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0
78,0.06666666666666665,0.06666666666666665,0.09999999999999998,-0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.06666666666666665
79,0.0,0.0,-0.06666666666666665,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.1333333333333333,-0.033333333333333326
80,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326
81,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.06666666666666665
82,-0.06666666666666665,0.0,-0.06666666666666665,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0
83,0.033333333333333326,0.16666666666666663,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0
84,0.09999999999999998,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.033333333333333326
85,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.033333333333333326,0.0,-0.033333333333333326,0.0
86,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326
87,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326
88,0.033333333333333326,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.06666666666666665,-0.06666666666666665
89,0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
90,0.09999999999999998,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326
91,0.0,0.0,-0.09999999999999998,-0.033333333333333326,0.0,-0.06666666666666665,0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,0.06666666666666665,0.0,0.06666666666666665,0.0,-0.06666666666666665,0.033333333333333326,0.0,0.06666666666666665,0.0
92,-0.033333333333333326,-0.06666666666666665,0.0,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.06666666666666665
93,0.033333333333333326,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326
94,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326
96,0.06666666666666665,0.06666666666666665,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.03333333333333338,0.033333333333333326,-0.03333333333333338,0.0,-0.03333333333333338,0.0,0.0,0.0,0.0,-0.03333333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333338,-0.03333333333333338,-0.03333333333333338
98,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,-0.06666666666666665
99,0.0,0.06666666666666665,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.033333333333333326,0.0
